	Oculina_OA4_S45_R1_001.fastq.trim.sam.counts	Oculina_OA5_S33_R1_001.fastq.trim.sam.counts	Oculina_OA6_S20_R1_001.fastq.trim.sam.counts	Oculina_OC4_S29_R1_001.fastq.trim.sam.counts	Oculina_OC5_S18_R1_001.fastq.trim.sam.counts	Oculina_OC9_S36_R1_001.fastq.trim.sam.counts	Oculina_OD4_S40_R1_001.fastq.trim.sam.counts	Oculina_OD5_S5_R1_001.fastq.trim.sam.counts	Oculina_OD6_S26_R1_001.fastq.trim.sam.counts	Oculina_OE10_S46_R1_001.fastq.trim.sam.counts	Oculina_OE11_S3_R1_001.fastq.trim.sam.counts	Oculina_OE3_S30_R1_001.fastq.trim.sam.counts	Oculina_OF7_S32_R1_001.fastq.trim.sam.counts	Oculina_OF8_S44_R1_001.fastq.trim.sam.counts	Oculina_OF9_S9_R1_001.fastq.trim.sam.counts	Oculina_OH11_S43_R1_001.fastq.trim.sam.counts	Oculina_OH15_S12_R1_001.fastq.trim.sam.counts	Oculina_OH1_S34_R1_001.fastq.trim.sam.counts	Oculina_OI1_S15_R1_001.fastq.trim.sam.counts	Oculina_OI2_S35_R1_001.fastq.trim.sam.counts	Oculina_OI3_S4_R1_001.fastq.trim.sam.counts	Oculina_OJ13_S11_R1_001.fastq.trim.sam.counts	Oculina_OJ14_S6_R1_001.fastq.trim.sam.counts	Oculina_OJ15_S24_R1_001.fastq.trim.sam.counts	Oculina_OK1_S38_R1_001.fastq.trim.sam.counts	Oculina_OK2_S1_R1_001.fastq.trim.sam.counts	Oculina_OK3_S31_R1_001.fastq.trim.sam.counts	Oculina_OL6_S16_R1_001.fastq.trim.sam.counts	Oculina_OL7_S2_R1_001.fastq.trim.sam.counts	Oculina_OL8_S19_R1_001.fastq.trim.sam.counts	Oculina_OM1_S10_R1_001.fastq.trim.sam.counts	Oculina_OM2_S28_R1_001.fastq.trim.sam.counts	Oculina_OM3_S23_R1_001.fastq.trim.sam.counts	Oculina_ON4_S27_R1_001.fastq.trim.sam.counts	Oculina_ON5_S13_R1_001.fastq.trim.sam.counts	Oculina_ON6_S17_R1_001.fastq.trim.sam.counts	Oculina_OO1_S7_R1_001.fastq.trim.sam.counts	Oculina_OO2_S22_R1_001.fastq.trim.sam.counts	Oculina_OP1_S42_R1_001.fastq.trim.sam.counts	Oculina_OP2_S47_R1_001.fastq.trim.sam.counts	Oculina_OP3_S37_R1_001.fastq.trim.sam.counts	Oculina_OQ11_S8_R1_001.fastq.trim.sam.counts	Oculina_OQ1_S41_R1_001.fastq.trim.sam.counts	Oculina_OQ4_S14_R1_001.fastq.trim.sam.counts	Oculina_OR7_S39_R1_001.fastq.trim.sam.counts	Oculina_OR8_S21_R1_001.fastq.trim.sam.counts	Oculina_OR9_S25_R1_001.fastq.trim.sam.counts
Sym_76983_c0_g1	0	0	3	0	2	2	0	2	0	4	2	2	3	0	7	0	12	1	2	0	2	3	1	2	0	1	1	5	1	4	2	2	7	0	0	0	0	0	0	0	7	4	0	2	0	1	2
Sym_76987_c0_g1	0	5	3	1	1	3	0	2	0	2	2	1	1	1	1	1	2	3	0	1	0	2	2	2	0	0	1	1	2	2	2	0	1	0	0	0	0	0	1	0	1	0	0	2	0	3	0
Sym_76988_c0_g1	0	13	5	3	3	11	3	6	2	6	9	1	2	0	5	2	5	5	2	5	0	9	7	3	0	0	2	12	5	3	4	4	16	2	0	0	0	0	1	0	3	2	0	14	5	3	4
Sym_76997_c0_g1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_76998_c0_g1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_76_c0_g1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	3	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Sym_77001_c0_g1	0	8	5	3	10	5	2	9	2	1	7	5	3	1	2	3	9	8	7	6	1	9	11	4	0	2	1	4	11	3	7	6	6	0	1	0	0	0	1	0	4	7	0	10	1	3	1
Sym_77002_c0_g1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77004_c0_g1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_77006_c0_g1	0	2	1	1	0	0	1	2	0	3	5	2	1	1	2	0	0	0	2	3	1	1	1	5	0	0	1	2	5	2	4	2	6	0	0	0	0	0	0	0	3	1	0	4	2	0	1
Sym_77036_c0_g1	0	1	2	1	0	1	1	0	2	0	1	1	0	0	4	0	0	2	0	3	0	0	4	1	0	0	0	0	2	0	2	3	6	0	0	1	0	0	0	1	4	3	0	3	0	2	0
Sym_77064_c0_g2	0	3	0	0	6	1	1	1	0	1	0	0	1	1	1	0	4	0	4	1	0	0	1	0	0	0	1	2	1	0	1	0	4	0	1	0	0	0	1	0	1	1	0	2	1	2	0
Sym_77080_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_77090_c0_g1	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	3	1	1	3	1	0	0	0	2	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	3	0	2	0
Sym_77093_c0_g1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77094_c0_g2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77096_c0_g2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77098_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77113_c0_g1	0	4	0	1	3	1	0	4	2	2	3	1	0	0	3	1	4	0	3	1	1	2	2	2	0	0	0	2	3	2	2	0	3	0	0	0	0	0	0	0	0	3	0	2	1	1	1
Sym_77117_c0_g1	0	3	1	1	0	2	0	2	1	0	2	0	0	0	1	0	2	1	2	1	1	1	3	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	3	2	0	0	2	1	0
Sym_77122_c1_g1	0	3	0	0	1	1	2	2	0	1	1	2	1	1	2	0	1	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0
Sym_77124_c0_g1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Sym_77132_c0_g2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77135_c0_g1	0	2	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	2	0	0	2	0	0	0	0	0	0	0	1	1	0	0	2	3	0
Sym_77141_c0_g2	0	1	0	0	1	2	0	2	1	0	2	1	1	1	0	0	1	2	0	2	1	1	4	3	0	0	0	2	1	0	2	2	2	0	0	0	0	1	0	0	0	2	0	3	0	2	0
Sym_77142_c0_g1	0	3	2	0	0	1	4	0	2	1	0	0	0	0	1	0	1	0	2	3	1	1	3	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
Sym_77149_c0_g1	0	7	1	2	8	3	5	8	2	3	3	2	4	1	0	1	5	2	4	7	1	6	6	6	0	0	0	3	8	2	3	2	7	0	0	0	0	0	0	0	2	11	1	9	2	3	4
Sym_77151_c0_g1	0	7	1	0	2	0	0	1	0	0	0	0	2	0	0	0	2	0	1	3	1	4	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77152_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77165_c0_g1	0	3	2	2	0	0	2	1	0	0	1	0	4	0	0	0	2	1	2	0	1	0	1	1	0	0	0	0	3	0	1	0	4	0	0	0	0	0	0	0	1	0	0	0	0	1	2
Sym_77166_c0_g1	0	0	2	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	1	0
Sym_77169_c0_g1	0	2	2	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	1	1	0	1	0	0	0	0	0	3	1	1	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	1
Sym_77169_c0_g2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	2	1	0	0	1	0	0	0	1	1	2	1	0	2	0	0	0	0	0	0	0	1	3	0	1	0	0	0
Sym_77171_c0_g1	0	4	2	0	3	1	1	1	0	1	4	0	1	1	0	0	1	1	3	2	1	3	2	2	0	0	1	5	1	2	0	1	3	0	0	0	0	0	0	0	2	5	0	2	2	0	0
Sym_77172_c0_g1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sym_77176_c0_g1	0	0	2	0	1	0	1	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0
Sym_77190_c0_g1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77203_c0_g1	0	2	1	0	0	2	0	1	1	0	1	0	0	0	1	0	0	0	3	1	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Sym_77209_c0_g1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0
Sym_77212_c0_g2	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Sym_77224_c0_g1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	2	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	2	0
Sym_77229_c0_g1	0	2	1	0	3	0	0	0	0	2	0	3	2	0	4	1	0	0	1	0	0	1	0	3	0	0	0	2	1	0	0	0	3	0	0	1	0	0	1	0	0	1	0	3	0	2	0
Sym_77231_c0_g1	0	5	2	0	2	3	0	1	0	0	1	2	2	0	3	0	2	6	4	4	2	1	0	3	0	0	1	0	3	0	1	2	7	0	0	1	1	0	0	0	5	2	0	2	1	2	2
Sym_77256_c0_g2	0	0	0	1	1	0	1	1	0	1	0	0	0	0	2	0	0	1	1	2	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	2	0
Sym_77269_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77282_c0_g1	0	1	1	2	0	0	0	5	1	1	1	2	0	2	3	0	1	0	2	4	2	4	6	2	0	0	0	1	2	0	2	0	5	0	0	1	1	0	0	0	1	3	0	3	2	0	1
Sym_77290_c0_g1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77305_c0_g1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	2	4	0	0	0	0	0
Sym_77315_c0_g1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Sym_77322_c0_g1	0	1	0	0	0	0	1	0	1	0	0	0	2	0	2	1	1	1	1	1	0	4	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	3	0	4	0	0	0
Sym_77326_c0_g1	0	6	0	2	1	2	3	4	1	1	1	0	0	0	0	0	2	0	3	3	0	0	3	0	0	0	0	0	4	0	1	1	1	0	0	0	0	0	1	0	1	0	0	2	0	1	1
Sym_77332_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77336_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sym_77344_c0_g1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77350_c0_g1	0	3	3	3	3	0	2	4	0	2	4	2	13	0	0	1	2	2	4	3	1	1	6	4	1	0	1	1	5	0	8	4	11	0	0	1	0	0	0	0	3	7	0	5	0	1	0
Sym_77366_c0_g1	0	3	0	0	0	2	0	1	0	0	2	1	1	0	0	0	2	0	1	3	0	0	2	3	0	0	0	2	0	2	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Sym_77368_c0_g1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77374_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sym_77387_c0_g1	0	0	3	0	1	1	0	0	0	1	2	0	1	0	0	1	2	0	0	2	1	2	3	0	0	1	0	1	0	1	2	1	0	0	0	0	0	0	0	0	2	2	0	1	0	2	0
Sym_77389_c0_g1	0	1	0	0	2	0	0	0	1	0	1	2	0	0	1	0	2	0	4	0	0	3	3	0	0	0	0	0	1	2	2	1	3	0	0	0	0	0	0	0	1	3	0	0	1	3	3
Sym_77390_c0_g1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
Sym_77402_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_77406_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77426_c0_g1	0	8	3	2	2	3	3	17	1	2	8	0	2	0	1	0	4	4	4	3	2	4	1	7	1	1	0	4	7	3	1	2	9	0	0	0	0	0	1	0	2	2	0	12	3	2	3
Sym_77439_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0
Sym_77463_c0_g1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77463_c0_g2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77464_c0_g1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77474_c0_g1	0	0	0	1	5	1	0	1	0	0	1	0	1	0	4	0	1	2	3	4	0	1	2	3	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	1	1	0	5	1	3	1
Sym_77478_c0_g1	0	0	1	0	1	0	1	1	0	0	2	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0
Sym_77501_c0_g1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77514_c0_g1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77515_c0_g1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77536_c0_g1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Sym_77548_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77548_c0_g2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77549_c0_g2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77554_c0_g1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0
Sym_77556_c0_g1	0	3	0	2	0	1	1	4	1	1	1	2	0	2	0	1	3	3	1	6	0	2	3	1	0	0	0	2	3	1	5	3	4	0	0	0	0	0	1	0	2	2	0	4	2	3	0
Sym_77580_c0_g1	0	9	7	3	1	3	1	6	3	0	6	5	4	2	3	0	6	6	9	5	3	3	4	3	0	1	1	9	4	2	5	1	12	1	0	0	0	1	0	0	2	6	0	5	7	1	2
Sym_77582_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77603_c0_g1	0	3	1	0	0	2	1	0	0	2	2	0	0	0	3	1	2	1	1	1	1	1	1	2	0	0	0	1	0	1	2	1	3	0	0	0	0	0	0	0	1	1	0	2	0	1	1
Sym_77604_c0_g1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77605_c0_g2	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0
Sym_77607_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77613_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77624_c0_g2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77632_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77639_c0_g2	0	3	0	0	3	1	1	3	4	4	0	2	1	5	3	0	4	2	2	9	0	3	1	1	0	0	0	2	4	0	2	6	2	0	0	0	0	0	0	1	1	4	0	1	1	1	0
Sym_77681_c0_g2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77681_c0_g3	0	2	0	4	0	0	0	2	2	0	5	0	0	1	0	0	0	0	1	3	0	1	0	0	0	0	0	0	1	1	2	1	0	0	0	1	0	0	0	0	1	1	0	2	0	0	0
Sym_77709_c0_g1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Sym_77712_c0_g1	0	0	2	3	0	1	0	2	0	1	1	1	0	0	2	0	0	1	2	2	0	2	0	3	0	0	2	2	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	3	0
Sym_77725_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77730_c0_g1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_77732_c0_g1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	0
Sym_77749_c0_g1	0	2	5	2	3	4	2	3	3	3	3	2	2	0	4	2	4	2	13	2	1	3	8	4	1	0	3	8	3	3	10	3	8	1	0	0	0	0	0	0	1	7	0	6	1	1	1
Sym_77749_c0_g2	0	6	1	2	5	2	2	7	4	2	4	2	3	1	5	0	5	0	2	6	1	1	3	4	0	0	0	6	0	5	6	1	6	1	0	0	0	0	0	0	4	6	0	4	3	3	0
Sym_77758_c0_g1	0	2	0	2	4	0	1	0	0	2	0	2	1	1	0	0	1	0	1	3	1	1	1	0	0	0	0	1	0	1	1	2	4	0	0	0	0	0	0	0	3	3	0	6	1	1	0
Sym_77776_c0_g1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77793_c0_g1	0	2	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	2	2	0	1	0	0	1	0	0	0	0	3	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_77793_c0_g2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_7779_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77805_c0_g1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0
Sym_77814_c0_g1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77818_c0_g1	0	7	3	4	4	3	5	8	7	1	4	0	2	3	0	0	5	1	3	5	1	3	9	6	0	0	1	9	7	3	10	1	12	0	0	0	0	0	1	0	3	8	0	10	5	3	1
Sym_77825_c0_g3	0	0	0	1	0	0	2	1	0	1	0	0	0	1	1	0	3	3	2	2	0	1	2	0	0	0	0	2	0	0	3	1	5	0	0	0	0	0	0	0	2	0	0	2	1	1	0
Sym_77840_c0_g1	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_77845_c0_g1	0	3	3	0	0	1	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	1	2	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	2	1	0	1	0	0	0
Sym_77847_c0_g2	0	1	0	1	0	1	2	0	1	1	3	1	0	0	6	0	1	3	1	0	1	0	7	0	0	1	0	1	2	0	2	0	2	3	0	0	0	0	0	0	4	5	0	4	0	2	1
Sym_77850_c0_g1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77854_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sym_77856_c0_g2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77857_c0_g1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_77865_c0_g1	0	5	2	2	2	1	4	5	0	3	1	1	2	1	6	0	6	1	4	4	0	2	6	2	0	0	0	4	1	2	6	2	2	1	1	0	0	0	4	0	3	2	1	2	3	1	1
Sym_77874_c0_g1	0	3	1	0	0	0	0	5	0	0	2	2	1	1	2	0	4	1	3	5	2	0	3	4	0	1	0	0	1	0	3	0	0	0	0	0	0	0	1	0	1	2	0	1	3	1	1
Sym_77878_c0_g1	0	2	0	2	1	1	1	1	1	1	1	1	1	1	1	0	2	2	2	1	0	0	2	1	0	0	0	2	1	0	3	1	4	0	0	0	0	0	1	1	0	2	0	3	0	2	0
