	Oculina_OA4_S45_R1_001.fastq.trim.sam.counts	Oculina_OA5_S33_R1_001.fastq.trim.sam.counts	Oculina_OA6_S20_R1_001.fastq.trim.sam.counts	Oculina_OC4_S29_R1_001.fastq.trim.sam.counts	Oculina_OC5_S18_R1_001.fastq.trim.sam.counts	Oculina_OC9_S36_R1_001.fastq.trim.sam.counts	Oculina_OD4_S40_R1_001.fastq.trim.sam.counts	Oculina_OD5_S5_R1_001.fastq.trim.sam.counts	Oculina_OD6_S26_R1_001.fastq.trim.sam.counts	Oculina_OE10_S46_R1_001.fastq.trim.sam.counts	Oculina_OE11_S3_R1_001.fastq.trim.sam.counts	Oculina_OE3_S30_R1_001.fastq.trim.sam.counts	Oculina_OF7_S32_R1_001.fastq.trim.sam.counts	Oculina_OF8_S44_R1_001.fastq.trim.sam.counts	Oculina_OF9_S9_R1_001.fastq.trim.sam.counts	Oculina_OH11_S43_R1_001.fastq.trim.sam.counts	Oculina_OH15_S12_R1_001.fastq.trim.sam.counts	Oculina_OH1_S34_R1_001.fastq.trim.sam.counts	Oculina_OI1_S15_R1_001.fastq.trim.sam.counts	Oculina_OI2_S35_R1_001.fastq.trim.sam.counts	Oculina_OI3_S4_R1_001.fastq.trim.sam.counts	Oculina_OJ13_S11_R1_001.fastq.trim.sam.counts	Oculina_OJ14_S6_R1_001.fastq.trim.sam.counts	Oculina_OJ15_S24_R1_001.fastq.trim.sam.counts	Oculina_OK1_S38_R1_001.fastq.trim.sam.counts	Oculina_OK2_S1_R1_001.fastq.trim.sam.counts	Oculina_OK3_S31_R1_001.fastq.trim.sam.counts	Oculina_OL6_S16_R1_001.fastq.trim.sam.counts	Oculina_OL7_S2_R1_001.fastq.trim.sam.counts	Oculina_OL8_S19_R1_001.fastq.trim.sam.counts	Oculina_OM1_S10_R1_001.fastq.trim.sam.counts	Oculina_OM2_S28_R1_001.fastq.trim.sam.counts	Oculina_OM3_S23_R1_001.fastq.trim.sam.counts	Oculina_ON4_S27_R1_001.fastq.trim.sam.counts	Oculina_ON5_S13_R1_001.fastq.trim.sam.counts	Oculina_ON6_S17_R1_001.fastq.trim.sam.counts	Oculina_OO1_S7_R1_001.fastq.trim.sam.counts	Oculina_OO2_S22_R1_001.fastq.trim.sam.counts	Oculina_OP1_S42_R1_001.fastq.trim.sam.counts	Oculina_OP2_S47_R1_001.fastq.trim.sam.counts	Oculina_OP3_S37_R1_001.fastq.trim.sam.counts	Oculina_OQ11_S8_R1_001.fastq.trim.sam.counts	Oculina_OQ1_S41_R1_001.fastq.trim.sam.counts	Oculina_OQ4_S14_R1_001.fastq.trim.sam.counts	Oculina_OR7_S39_R1_001.fastq.trim.sam.counts	Oculina_OR8_S21_R1_001.fastq.trim.sam.counts	Oculina_OR9_S25_R1_001.fastq.trim.sam.counts
Oarb_154391_c5_g1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0
Oarb_154391_c6_g1	0	1	2	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	4	3	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	1	2	1	1	1	1	2	1
Oarb_154391_c6_g2	0	3	2	1	0	3	3	2	2	1	0	7	0	0	2	0	4	2	8	1	1	3	1	0	1	0	0	0	1	2	5	1	1	5	5	1	4	4	7	2	4	5	1	1	4	2	0
Oarb_154391_c6_g4	0	12	18	4	5	12	7	9	9	3	14	7	6	4	19	3	26	12	42	12	10	20	14	5	1	7	18	11	6	12	17	5	9	12	34	9	28	15	14	10	9	11	4	23	8	5	2
Oarb_154392_c4_g1	0	0	3	2	0	1	0	1	1	1	0	1	0	0	0	1	1	3	7	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	1	6	0
Oarb_154393_c2_g1	0	15	16	8	12	22	19	18	11	20	13	11	8	17	37	10	24	19	64	38	29	49	23	5	4	25	5	5	13	7	18	1	8	12	44	11	9	9	26	10	13	22	19	44	19	17	16
Oarb_154393_c3_g4	0	28	27	59	12	21	19	82	24	43	24	25	15	34	30	27	38	17	71	100	17	45	82	15	9	32	13	26	79	10	34	25	20	24	140	9	31	47	37	49	23	33	18	129	34	77	10
Oarb_154394_c6_g2	4	31	86	71	51	40	42	88	94	40	50	116	62	32	88	21	122	56	207	59	44	133	106	61	15	96	64	78	67	82	171	42	95	85	190	46	165	69	89	69	73	111	50	163	38	94	36
Oarb_154395_c5_g1	0	1	4	1	1	0	3	3	3	1	2	2	0	0	3	1	5	2	7	2	2	2	3	1	0	4	1	0	0	0	1	0	0	2	13	2	5	6	6	2	5	2	3	5	0	1	1
Oarb_154396_c0_g1	0	1	0	2	1	3	1	1	2	1	0	0	0	1	0	2	2	1	1	3	0	2	4	1	0	0	1	0	3	1	0	2	0	1	6	0	1	2	1	3	0	0	0	11	0	1	0
Oarb_154396_c0_g4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_154396_c1_g1	1	4	12	3	2	5	4	2	7	2	3	6	2	3	18	3	5	9	10	5	4	18	15	6	1	8	3	5	6	3	11	1	1	13	22	4	10	1	13	1	5	7	2	5	3	1	4
Oarb_154397_c1_g1	0	37	47	21	18	20	13	24	38	20	27	34	17	11	53	7	64	25	74	21	17	49	43	25	2	23	17	35	27	24	67	16	30	22	98	10	47	25	28	27	34	32	11	56	36	30	14
Oarb_154398_c11_g1	1	9	22	61	9	7	7	94	17	21	8	8	5	26	17	37	22	8	17	20	5	24	58	3	3	69	3	8	64	8	18	19	15	7	218	5	15	58	9	43	9	14	11	180	11	79	2
Oarb_154398_c11_g2	0	0	2	5	1	2	1	4	1	5	1	11	1	3	1	0	1	6	12	4	3	2	2	1	1	4	1	2	4	1	4	2	5	9	12	5	4	9	4	5	1	5	2	4	4	5	3
Oarb_154399_c7_g1	0	13	20	12	7	9	10	22	12	12	5	20	7	9	19	8	20	14	29	16	8	20	33	3	5	21	9	12	22	8	33	6	14	15	73	11	27	18	12	29	23	20	12	39	9	12	11
Oarb_154401_c11_g1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
Oarb_154401_c11_g2	0	1	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0
Oarb_154401_c11_g3	1	19	65	8	12	12	21	23	17	8	22	27	5	17	64	8	118	26	26	9	65	80	39	30	7	20	17	42	15	93	141	1	12	9	40	5	16	11	15	11	6	16	8	28	6	13	6
Oarb_154402_c0_g1	1	18	26	19	18	20	16	15	26	14	7	25	16	12	56	4	40	10	45	13	17	26	11	11	8	13	17	17	10	15	33	6	19	21	61	17	41	28	23	17	20	20	8	30	18	10	4
Oarb_154402_c1_g1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	3	0	0	2	0	1	0	2	1	5	3	0	0	1	0	1	0	0	1	0
Oarb_154402_c1_g2	3	12	27	7	9	16	5	19	15	6	14	24	17	5	26	1	31	6	35	7	11	37	16	18	3	12	8	21	11	20	34	6	21	18	51	12	40	20	30	15	19	29	8	20	10	15	6
Oarb_154402_c1_g3	0	14	17	5	6	13	16	9	15	28	9	26	7	9	38	4	19	13	26	12	29	45	35	7	8	12	16	5	13	8	18	2	7	17	55	22	40	9	30	17	27	6	8	21	6	4	8
Oarb_154403_c0_g1	0	0	1	2	0	0	0	4	1	0	1	1	0	0	2	0	2	3	1	1	1	1	1	1	0	2	0	1	0	0	2	2	2	0	1	0	1	2	1	2	0	3	1	0	0	0	1
Oarb_154403_c1_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Oarb_154403_c1_g2	0	0	5	2	1	9	6	15	6	6	2	9	3	5	5	5	13	8	8	8	6	14	20	1	4	8	7	5	3	1	6	0	1	5	19	6	6	3	7	3	9	6	4	10	2	8	7
Oarb_154403_c2_g1	0	2	3	4	1	4	2	3	2	2	2	3	0	0	2	2	8	0	3	1	0	10	1	0	0	1	2	0	1	4	0	1	4	1	6	3	2	2	1	2	3	5	1	3	4	4	1
Oarb_154404_c4_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_154405_c5_g1	0	2	8	2	2	5	4	5	5	2	1	3	0	3	5	0	5	0	12	1	2	4	14	2	0	0	2	4	16	2	9	1	2	1	19	2	3	1	3	3	3	1	0	16	2	5	1
Oarb_154407_c11_g1	1	11	23	13	8	8	18	31	14	14	13	12	8	18	15	18	17	11	47	31	6	25	53	7	1	19	8	17	34	10	36	19	14	12	63	7	23	12	17	17	8	18	18	59	16	14	9
Oarb_154408_c6_g1	8	46	103	77	51	92	59	139	91	138	98	129	76	54	98	39	211	81	199	73	76	175	193	39	24	71	37	87	97	78	192	73	47	112	351	27	108	84	113	79	66	87	55	235	111	104	33
Oarb_154410_c1_g1	0	1	2	0	0	1	2	4	0	2	1	2	1	0	3	6	4	1	1	1	0	5	7	2	2	7	1	1	6	2	5	0	1	5	13	4	10	2	10	6	1	1	1	2	2	2	2
Oarb_154410_c2_g1	0	0	0	2	0	0	1	1	1	1	0	4	0	0	0	1	2	3	1	0	0	2	0	0	0	0	2	1	0	1	0	1	0	0	3	0	1	1	2	2	1	0	0	1	0	0	0
Oarb_154412_c0_g2	0	3	1	2	1	2	1	3	2	2	2	5	0	5	3	0	5	1	3	0	0	1	0	1	1	3	0	0	2	1	10	0	2	2	8	2	8	2	3	2	1	5	2	3	4	3	2
Oarb_154413_c6_g1	1	9	10	6	6	8	7	27	13	10	10	17	9	10	13	7	16	6	16	7	1	11	25	6	6	11	8	18	12	8	17	7	7	13	44	9	16	19	13	11	9	14	1	18	7	14	7
Oarb_154413_c6_g3	0	3	6	5	1	4	3	7	6	5	2	6	6	5	12	1	9	0	6	3	2	11	11	1	1	6	2	4	1	3	11	1	3	4	23	1	4	5	1	4	5	9	5	18	2	7	2
Oarb_154414_c6_g1	6	60	106	100	85	99	80	168	97	105	86	187	73	71	184	63	198	128	241	99	67	189	163	88	27	122	87	93	81	76	183	53	105	143	378	63	206	113	161	145	105	126	74	314	115	119	54
Oarb_154414_c6_g2	1	28	17	14	13	17	26	72	20	31	15	26	10	13	49	18	30	30	26	35	16	23	53	12	10	35	20	16	27	9	28	8	7	23	84	21	27	16	31	26	15	23	14	54	16	18	21
Oarb_154415_c5_g1	0	0	8	10	1	5	6	1	4	2	0	4	0	1	2	2	5	5	12	2	2	7	7	5	0	2	3	6	0	5	8	1	5	8	7	1	5	5	4	0	3	6	1	7	5	5	1
Oarb_154415_c5_g2	0	0	1	0	1	2	2	0	5	2	4	0	2	4	2	0	3	0	6	2	1	2	0	0	0	1	0	3	0	2	4	1	0	4	0	0	2	0	2	1	4	4	0	0	2	2	3
Oarb_154416_c7_g2	2	16	34	17	17	34	8	41	29	19	18	35	17	11	46	15	55	33	40	13	28	60	58	23	6	25	12	16	17	26	59	15	19	41	135	22	57	56	53	22	33	29	18	94	18	34	8
Oarb_154418_c3_g1	0	9	14	36	12	14	3	23	11	14	12	9	10	4	20	8	25	7	14	10	7	10	16	4	1	21	4	6	5	10	17	10	6	17	73	5	21	20	19	13	15	26	4	36	10	32	10
Oarb_154419_c3_g2	0	1	1	0	0	2	0	1	1	1	1	1	1	0	1	0	2	1	1	0	4	3	1	0	2	2	1	1	3	1	5	2	1	0	1	1	0	1	0	1	2	1	2	3	0	5	0
Oarb_154419_c3_g4	0	15	25	16	7	10	7	19	18	7	20	18	9	4	9	3	34	5	40	13	11	27	18	16	1	5	7	12	15	20	27	15	11	13	32	7	18	9	8	12	11	12	4	34	16	17	2
Oarb_154419_c4_g1	0	7	5	0	4	3	1	1	3	2	5	4	1	2	15	0	15	2	6	4	0	1	2	0	0	4	1	12	2	11	10	1	3	8	8	3	6	3	4	2	10	5	2	5	2	2	1
Oarb_154419_c4_g2	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	2	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
Oarb_154420_c9_g2	2	8	26	11	2	8	15	40	19	11	9	19	2	14	24	2	15	7	35	8	6	18	29	6	4	5	3	17	14	10	26	12	11	19	55	3	19	15	24	18	18	19	13	32	8	12	3
Oarb_154420_c9_g3	0	0	1	0	0	2	1	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	6	2	3	2	1	1	0	1	1	0	1	2	0
Oarb_154422_c0_g2	0	2	3	3	4	4	3	3	8	5	1	3	5	0	7	3	4	7	10	0	2	14	9	7	0	5	1	3	0	0	1	0	0	6	6	1	3	1	5	3	4	2	2	2	4	1	3
Oarb_154422_c1_g2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Oarb_154422_c1_g3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_154423_c2_g1	0	0	4	0	0	0	0	1	2	0	0	1	0	0	2	0	1	0	0	1	3	1	0	1	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0
Oarb_154424_c8_g3	0	0	1	7	1	4	3	6	2	20	3	7	3	7	7	10	2	2	6	3	0	5	9	1	2	8	4	2	4	1	2	3	3	1	14	1	2	3	5	4	3	2	1	15	0	3	0
Oarb_154425_c3_g1	1	5	48	28	33	22	13	47	39	16	25	35	14	13	36	7	71	15	66	19	21	66	54	35	1	14	16	19	24	24	34	11	21	26	117	13	40	25	23	26	32	31	9	57	21	47	8
Oarb_154425_c3_g2	2	15	45	33	17	25	20	78	61	41	57	87	20	28	66	17	95	22	113	36	20	90	76	37	11	44	48	54	46	38	76	16	53	35	138	23	47	52	47	40	51	75	14	108	56	80	24
Oarb_154426_c2_g1	2	2	8	7	3	11	6	3	8	8	7	11	3	2	8	2	8	5	14	11	8	13	11	3	0	3	1	6	5	6	15	6	8	5	21	1	8	12	9	2	5	5	2	14	4	4	0
Oarb_154427_c7_g1	9	58	63	64	37	52	41	94	58	59	48	55	46	61	91	13	48	36	134	73	28	165	177	45	10	42	29	73	78	38	102	54	46	80	298	25	103	119	69	143	50	61	42	146	48	67	37
Oarb_154427_c7_g2	0	4	14	3	2	2	4	14	6	3	2	8	5	5	8	0	8	4	16	3	5	9	20	2	2	3	1	5	4	7	16	6	8	10	31	5	11	8	4	5	8	10	3	22	11	13	0
Oarb_154430_c4_g4	0	0	3	0	0	1	0	2	4	0	0	1	0	2	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	1	0	1	1	3	0	2	1	0	0	0	0	0	1	0	1	0
Oarb_154432_c8_g1	1	8	7	21	8	7	6	12	5	7	8	8	5	7	10	8	10	4	57	24	4	22	37	4	2	13	3	7	24	5	15	10	8	6	40	1	12	8	8	8	6	8	6	31	14	13	1
Oarb_154432_c8_g4	0	2	2	5	2	3	5	5	5	5	7	11	1	7	3	3	4	2	14	12	1	19	16	3	1	8	1	2	4	1	4	1	1	7	20	5	13	9	10	1	2	1	0	5	8	5	1
Oarb_154433_c10_g2	0	6	0	2	1	1	1	0	0	1	2	0	0	1	0	1	2	0	1	2	2	3	3	1	1	4	0	1	0	0	4	0	1	6	29	9	16	2	4	10	9	5	6	5	5	3	2
Oarb_154435_c9_g1	0	14	5	7	1	7	10	13	16	5	16	28	6	3	19	0	10	5	13	4	5	19	6	2	1	2	7	5	9	8	17	2	10	5	10	2	16	5	14	2	7	10	4	10	14	10	2
Oarb_154436_c1_g1	0	2	6	5	5	13	7	6	6	2	2	8	1	7	6	3	7	4	11	3	2	7	14	3	2	3	2	7	5	5	8	1	5	7	17	6	6	6	7	7	3	7	5	13	5	1	3
Oarb_154436_c2_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1
Oarb_154436_c3_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
Oarb_154436_c3_g3	0	0	7	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	4	0	0	0
Oarb_154436_c3_g4	2	1	0	0	0	3	0	0	0	0	1	10	1	0	1	0	3	1	3	3	2	0	0	0	0	1	1	2	1	3	1	1	7	3	4	4	2	4	1	2	4	3	2	3	4	4	2
Oarb_154436_c4_g1	1	0	1	0	0	1	5	1	1	1	0	2	1	1	2	2	1	3	5	3	5	2	0	1	0	2	1	2	1	0	2	0	3	1	7	3	3	4	5	1	9	7	1	4	0	0	2
Oarb_154437_c8_g1	0	2	6	0	0	2	0	2	5	2	3	5	0	0	5	0	5	3	5	4	1	3	1	1	0	2	0	5	3	2	7	4	2	2	4	0	1	1	3	1	4	4	1	3	3	5	1
Oarb_154438_c7_g1	2	20	62	37	44	66	39	54	38	31	24	37	29	34	106	12	85	36	100	48	44	93	56	31	11	38	27	59	44	59	113	27	51	64	102	48	79	36	65	41	78	93	37	71	34	50	28
Oarb_154439_c0_g1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Oarb_154439_c1_g1	0	1	10	0	0	3	2	1	3	0	0	1	0	0	3	0	1	1	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	2	1	0	0	2	1	1	1	0	1	0	0	0	0
Oarb_154443_c3_g1	0	2	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0
Oarb_154443_c3_g2	1	16	16	1	6	5	4	7	6	6	8	4	2	3	4	1	9	6	13	1	2	10	15	1	0	10	3	10	12	15	12	2	5	5	28	3	4	4	11	8	4	13	4	10	11	10	1
Oarb_154443_c3_g3	0	10	5	2	2	4	3	4	3	6	6	3	0	0	4	5	5	2	3	1	0	5	2	1	0	1	2	5	6	2	6	2	3	4	19	0	4	4	5	9	2	7	2	7	8	4	2
Oarb_154444_c8_g1	1	15	28	3	8	15	16	3	28	2	23	24	15	0	30	1	48	13	56	1	18	52	7	10	12	2	9	34	4	18	49	0	13	40	12	2	23	3	33	0	25	34	23	9	22	7	3
Oarb_154444_c8_g4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0
Oarb_154446_c5_g1	1	4	0	1	7	4	3	1	6	3	7	12	10	3	17	2	5	4	6	1	4	5	4	2	0	2	2	1	2	4	10	3	4	7	13	4	9	7	16	1	7	7	2	8	2	2	6
Oarb_154447_c7_g1	0	11	23	18	19	16	6	13	12	6	7	14	25	1	12	1	28	8	20	9	4	19	19	15	3	14	4	20	9	15	40	10	25	18	10	5	14	2	15	7	18	23	18	31	13	10	4
Oarb_154449_c4_g2	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	4	3	0	0	0	1	1	0	0	1	1	0	1	1	0
Oarb_154449_c4_g3	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	1	0	0	0	1	1	1	1	0
Oarb_154449_c4_g6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	2	0	1	0	0	0	0	0	0	4	0	1	1	1	0	2	0	0	1	2	0	1
Oarb_154450_c10_g2	1	8	18	6	4	17	21	23	14	30	12	19	7	9	15	5	56	13	20	11	15	22	25	5	2	19	11	33	35	22	35	18	17	20	55	4	24	10	17	20	11	22	8	23	23	21	12
Oarb_154453_c0_g1	0	6	13	4	4	12	4	21	10	5	7	5	1	6	17	6	21	9	23	12	13	22	42	2	3	10	6	4	8	5	14	3	6	6	61	7	15	6	6	10	9	20	12	37	7	11	6
Oarb_154453_c1_g1	0	2	6	0	2	2	6	0	9	1	3	2	1	1	7	0	7	0	8	1	1	5	3	4	0	1	2	5	0	1	7	1	2	3	3	3	6	2	4	1	0	6	4	3	0	3	0
Oarb_154454_c4_g1	0	5	10	8	4	7	2	16	5	9	12	15	5	6	7	3	11	6	14	8	6	14	12	2	2	12	2	6	6	0	4	2	3	5	42	1	9	4	4	3	3	7	2	27	4	6	0
Oarb_154456_c5_g1	1	88	56	72	24	81	108	158	20	164	47	30	7	118	123	118	105	66	91	136	37	33	102	3	32	127	29	42	178	31	67	33	39	34	167	29	53	31	70	36	79	95	93	319	87	106	25
Oarb_154457_c8_g1	6	21	37	33	20	26	30	100	38	55	36	55	25	27	41	21	61	39	81	31	24	73	106	29	6	33	21	47	53	22	69	25	29	63	241	21	77	76	52	83	43	49	35	130	25	72	24
Oarb_154459_c1_g1	3	57	80	160	44	39	40	165	83	136	63	110	68	112	80	66	124	46	171	143	46	116	218	66	10	156	31	58	123	56	134	81	67	94	437	36	120	121	76	119	67	78	31	287	53	138	42
Oarb_154459_c2_g1	3	41	108	47	30	48	51	159	58	94	46	58	41	86	82	71	138	67	137	138	60	99	179	24	14	101	25	69	105	34	119	57	32	66	274	31	70	50	82	69	46	56	40	159	36	91	36
Oarb_154459_c2_g2	0	0	3	8	4	1	6	6	3	5	1	5	3	12	10	2	8	5	5	8	3	6	12	1	1	14	1	3	9	1	5	6	8	4	24	3	4	5	2	2	5	7	2	19	6	9	3
Oarb_154460_c11_g1	2	15	24	13	9	21	8	35	21	13	28	25	7	5	32	5	23	12	61	15	17	29	19	6	5	11	8	30	17	21	60	9	17	14	36	6	21	11	17	10	21	23	11	30	20	22	6
Oarb_154460_c11_g2	0	3	6	1	0	0	3	6	8	2	2	7	0	0	8	2	12	8	16	8	2	6	5	1	2	2	7	7	1	2	8	3	1	4	12	4	12	5	3	3	3	1	6	7	1	1	1
Oarb_154462_c8_g2	0	1	3	2	2	0	2	31	4	22	10	7	0	4	1	5	3	4	23	41	3	0	6	0	2	2	4	1	8	0	7	1	2	0	1	1	0	0	0	0	1	1	3	21	8	18	2
Oarb_154462_c9_g1	0	7	18	6	4	9	13	14	7	8	2	13	8	9	22	7	13	9	27	12	6	8	7	2	2	8	11	21	21	7	30	4	16	15	25	7	27	10	18	10	18	17	14	28	20	12	5
Oarb_154463_c6_g1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	5	0	1	1	2	0	2	2	0	2	0	0	0	0	0	1	2	0	1	0	3	0	1	0	1	1	1	0	0	1	3	0	0
Oarb_154463_c8_g2	0	0	1	0	0	0	0	1	3	1	1	0	0	1	0	1	2	2	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	4	0	0	1	0	0	0	0	1	0	0	0	1	0
Oarb_154464_c9_g1	0	4	5	13	6	3	4	17	5	13	5	3	3	10	4	6	11	9	15	26	9	21	31	7	4	8	1	3	5	4	13	9	2	10	23	1	2	5	5	9	2	4	1	21	6	11	0
Oarb_154465_c6_g2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_154467_c6_g1	0	3	2	4	0	1	1	4	3	4	2	7	1	7	0	2	1	2	3	9	2	4	5	0	1	2	2	2	3	3	2	0	3	2	28	3	7	9	2	16	4	2	1	19	1	7	1
Oarb_154468_c5_g1	2	21	57	30	18	33	30	54	37	33	19	34	20	41	79	21	53	43	108	47	29	84	87	21	8	37	28	65	59	47	134	36	32	66	156	17	84	53	60	56	58	57	41	162	38	44	13
Oarb_154469_c0_g1	3	16	14	11	22	23	13	21	20	21	21	26	6	12	43	4	40	20	42	21	15	36	37	14	4	24	19	26	18	18	43	9	21	17	56	21	33	21	30	28	26	35	20	48	24	23	21
Oarb_154469_c1_g1	4	6	26	10	3	5	2	14	8	7	11	12	9	1	13	4	14	3	18	9	4	10	13	5	1	8	7	1	6	12	9	5	7	12	28	2	4	10	2	10	15	7	3	10	4	27	3
Oarb_154469_c2_g2	0	18	47	23	16	13	20	37	31	14	7	17	36	13	51	20	61	29	88	39	34	68	43	32	9	36	21	37	35	31	71	25	32	35	103	21	48	36	38	29	35	49	20	69	11	19	9
Oarb_154470_c8_g1	1	14	9	5	6	15	17	23	9	33	17	39	3	17	49	7	16	7	44	46	15	34	41	16	4	20	11	9	23	5	17	2	5	27	86	49	55	35	32	39	33	23	27	62	11	10	12
Oarb_154471_c5_g2	0	5	2	5	4	12	6	3	3	6	3	6	1	0	9	5	3	7	21	11	7	22	3	2	1	1	2	10	3	4	16	2	5	5	7	2	13	2	5	3	5	12	3	6	9	4	5
Oarb_154472_c11_g1	5	17	52	58	15	28	31	121	51	50	41	45	14	41	73	29	61	28	77	75	21	60	83	30	8	64	13	40	59	24	53	19	24	33	205	21	53	57	50	66	27	40	19	150	21	55	16
Oarb_154472_c11_g2	0	1	2	3	1	3	2	2	4	2	2	4	0	1	4	2	3	1	5	2	0	2	4	0	1	4	3	1	2	1	7	0	3	2	14	1	0	2	3	5	4	1	5	5	0	5	1
Oarb_154475_c2_g2	0	0	3	1	3	1	1	3	2	1	2	5	1	2	2	0	4	2	3	2	0	2	2	2	0	0	0	1	4	0	4	4	1	1	4	3	6	5	1	2	3	2	1	3	3	1	0
Oarb_154475_c3_g1	1	4	2	3	6	5	2	2	8	8	2	8	10	2	17	4	14	3	8	0	3	11	9	4	2	1	1	1	2	5	17	5	7	3	19	4	8	6	8	4	5	17	5	5	5	6	2
Oarb_154475_c3_g2	0	2	4	0	2	3	3	5	6	10	0	5	3	4	6	0	5	7	6	15	1	16	33	3	0	1	2	2	10	1	7	2	3	8	42	2	12	17	7	13	5	1	1	2	0	0	2
Oarb_154476_c7_g1	5	33	22	59	18	32	22	58	40	160	20	63	36	35	53	34	67	33	86	71	30	64	169	24	9	100	31	40	59	28	68	50	46	47	253	27	88	76	50	71	28	45	25	275	15	59	13
Oarb_154476_c7_g2	0	14	21	35	17	20	15	38	19	74	16	31	20	14	36	18	54	13	59	53	13	47	60	21	7	60	22	21	32	8	34	17	25	26	139	18	45	45	36	31	23	48	17	136	15	37	9
Oarb_154479_c7_g1	0	0	2	0	0	2	1	1	5	1	1	4	0	0	2	0	0	0	3	1	0	1	0	2	0	0	1	0	0	1	2	1	0	3	3	1	6	3	2	2	0	1	2	3	0	0	1
Oarb_154480_c3_g1	2	1	3	0	2	1	4	1	2	0	2	2	3	2	2	0	0	2	2	0	0	4	1	0	0	2	0	1	0	0	1	0	1	1	4	0	2	1	1	1	2	1	0	1	0	1	1
