gene,mutated_p_updown
evm.TU.chromosome_11.2878,30.70733301
evm.TU.chromosome_9.2037,30.70491705
evm.TU.chromosome_7.2791,30.69170482
evm.TU.chromosome_6.1949,30.68083809
evm.TU.chromosome_7.689,-30.6788437
evm.TU.chromosome_3.1496,-30.62725438
evm.TU.chromosome_13.1986,-30.62176809
evm.TU.chromosome_2.1946,-30.61547907
evm.TU.chromosome_13.3651,-30.60743464
evm.TU.chromosome_12.3084,-30.57713192
evm.TU.chromosome_11.393,30.54885056
evm.TU.chromosome_12.2431,-30.54912141
evm.TU.chromosome_4.1850,-30.53322717
evm.TU.chromosome_13.524,-30.46472146
evm.TU.chromosome_14.24,-30.46029393
evm.TU.chromosome_8.392,-30.45046656
evm.TU.chromosome_7.112,30.44129733
evm.TU.chromosome_12.671,-30.42995187
evm.TU.chromosome_13.2884,-30.39451205
evm.TU.chromosome_8.2408,-30.37741208
evm.TU.chromosome_5.172,-30.31379299
evm.TU.chromosome_6.2471,-30.24399232
evm.TU.chromosome_14.6851,-30.21100655
evm.TU.chromosome_10.2813,-30.18677916
evm.TU.chromosome_9.2739,-30.13836571
evm.TU.chromosome_12.3146,30.11237379
evm.TU.chromosome_1.665,30.06320871
evm.TU.chromosome_12.3353,-29.99937362
evm.TU.chromosome_13.2011,-29.97445839
evm.TU.chromosome_11.2986,29.92885639
evm.TU.chromosome_6.2885,29.91334279
evm.TU.chromosome_4.328,29.91105224
evm.TU.chromosome_3.300,-29.87981297
evm.TU.chromosome_1.1276,-29.86156969
evm.TU.chromosome_4.1129,-29.85895866
evm.TU.chromosome_5.2649,29.81483726
evm.TU.chromosome_10.2956,29.80175408
evm.TU.chromosome_9.576,-29.8018754
evm.TU.chromosome_9.2092,-29.75780133
evm.TU.chromosome_8.7,29.73346631
evm.TU.chromosome_13.1510,29.70308105
evm.TU.chromosome_2.218,29.69558885
evm.TU.chromosome_10.1392,-29.64360341
evm.TU.chromosome_3.502,-29.64390036
evm.TU.chromosome_10.997,29.63906666
evm.TU.chromosome_10.457,29.55729299
evm.TU.chromosome_5.1871,-29.54429652
evm.TU.chromosome_6.1984,29.5110287
evm.TU.chromosome_13.562_evm.TU.chromosome_13.563,-29.4068036
evm.TU.chromosome_10.321,-29.38943777
evm.TU.chromosome_3.68,29.35775952
evm.TU.chromosome_14.5472,-29.35570499
evm.TU.chromosome_10.1880,-29.3354088
evm.TU.chromosome_13.3414,-29.32250661
evm.TU.chromosome_13.559,29.32048794
evm.TU.chromosome_6.2879,-29.26294983
evm.TU.chromosome_6.951,-29.26258703
evm.TU.chromosome_8.883,-29.25831966
evm.TU.chromosome_5.1165,29.21969884
evm.TU.chromosome_5.513,29.21291348
evm.TU.chromosome_9.1609,-29.20427105
evm.TU.chromosome_1.1880,29.1024015
evm.TU.chromosome_7.2396,29.09260984
evm.TU.chromosome_11.1410,29.07656654
evm.TU.chromosome_10.2566,-29.0671101
evm.TU.chromosome_5.2753,29.02319066
evm.TU.chromosome_12.1572,29.02023614
evm.TU.chromosome_3.78,-29.01900713
evm.TU.chromosome_1.1640,29.00826117
evm.TU.chromosome_8.2451,28.98877807
evm.TU.chromosome_7.455,28.98497962
evm.TU.chromosome_9.231,-28.96894574
evm.TU.chromosome_14.759,-28.95338563
evm.TU.chromosome_2.84,28.93722212
evm.TU.chromosome_14.1676,28.89722937
evm.TU.chromosome_6.2767,28.89064698
evm.TU.chromosome_3.785,-28.87508846
evm.TU.chromosome_13.3751,28.85516661
evm.TU.chromosome_14.651,-28.83667044
evm.TU.chromosome_4.2121,-28.83349203
evm.TU.chromosome_12.2037,-28.82658538
evm.TU.chromosome_12.1865,-28.79082723
evm.TU.chromosome_10.1787,-28.77948371
evm.TU.chromosome_5.2254,28.7446446
evm.TU.chromosome_8.77,-28.70093212
evm.TU.chromosome_9.2452,-28.65155745
evm.TU.chromosome_9.1488,28.63816651
evm.TU.chromosome_13.2390,28.60149334
evm.TU.chromosome_7.2384,-28.57882239
evm.TU.chromosome_8.308,-28.51189352
evm.TU.chromosome_13.1903,28.42938464
evm.TU.chromosome_8.286,28.42110347
evm.TU.chromosome_13.438,-28.39633238
evm.TU.chromosome_14.6459,-28.38050583
evm.TU.chromosome_14.644,-28.37246992
evm.TU.chromosome_7.2634,28.26726315
evm.TU.chromosome_9.2249,28.24171064
evm.TU.chromosome_9.2167,-28.2218639
evm.TU.chromosome_12.4097,-28.21205996
evm.TU.chromosome_7.452,-28.17132671
evm.TU.chromosome_14.6759,-28.12631985
evm.TU.chromosome_9.2223,28.10342623
evm.TU.chromosome_8.2560,28.07699737
evm.TU.chromosome_14.834,28.02386151
evm.TU.chromosome_3.1005,28.02420383
evm.TU.chromosome_2.1956,-28.01187657
evm.TU.chromosome_12.1986,27.99291083
evm.TU.chromosome_6.468,27.98785301
evm.TU.chromosome_4.702,-27.98543333
evm.TU.chromosome_3.311,27.96759509
evm.TU.chromosome_4.35,-27.95433374
evm.TU.chromosome_10.2434,27.94970542
evm.TU.chromosome_12.3282,-27.94226015
evm.TU.chromosome_14.6214,-27.93202252
evm.TU.chromosome_8.541,27.91617168
evm.TU.chromosome_8.1699,-27.90025428
evm.TU.chromosome_13.953,-27.89522414
evm.TU.chromosome_8.1053,27.87026942
evm.TU.chromosome_11.2285,27.83842072
evm.TU.chromosome_12.1857,-27.83511902
evm.TU.chromosome_14.7122,27.81507756
evm.TU.chromosome_8.134,27.77581879
evm.TU.chromosome_10.2362,27.77231031
evm.TU.chromosome_2.766,-27.7656994
evm.TU.chromosome_10.2536,27.74468697
evm.TU.chromosome_12.3348,27.74184933
evm.TU.chromosome_10.1263,27.70395504
evm.TU.chromosome_4.594,-27.70172133
evm.TU.chromosome_13.3397,-27.68241637
evm.TU.chromosome_14.6622,27.67002589
evm.TU.chromosome_8.1744,-27.6494437
evm.TU.chromosome_1.180,-27.64054205
evm.TU.chromosome_13.2700,-27.62703473
evm.TU.chromosome_7.2594,27.62268967
evm.TU.chromosome_7.2106,-27.62134931
evm.TU.chromosome_7.730,27.54801426
evm.TU.chromosome_13.1661,27.54001154
evm.TU.chromosome_5.1051,-27.48612162
evm.TU.chromosome_7.130,27.46828463
evm.TU.chromosome_10.1756,27.46383614
evm.TU.chromosome_13.578,-27.45377107
evm.TU.chromosome_13.4085,27.44072711
evm.TU.chromosome_9.525,27.42796189
evm.TU.chromosome_12.1154,-27.40000497
evm.TU.chromosome_5.251,-27.34207862
evm.TU.chromosome_9.152,-27.29221011
evm.TU.chromosome_8.2477,-27.28293002
evm.TU.chromosome_12.2505,27.23737523
evm.TU.chromosome_6.116,-27.23269711
evm.TU.chromosome_8.2335,27.22751384
evm.TU.chromosome_12.3086,-27.21423835
evm.TU.chromosome_7.1680_evm.TU.chromosome_7.1681,-27.21105728
evm.TU.chromosome_2.1742,27.19465619
evm.TU.chromosome_5.689,27.1672966
evm.TU.chromosome_8.212,-27.08110027
evm.TU.chromosome_1.1805,-27.00222024
evm.TU.chromosome_8.193,26.97020286
evm.TU.chromosome_13.227,26.94480092
evm.TU.chromosome_12.2761,26.93303428
evm.TU.chromosome_4.374,26.91863464
evm.TU.chromosome_10.843,26.9139826
evm.TU.chromosome_4.252,26.88908794
evm.TU.chromosome_2.212,26.87854087
evm.TU.chromosome_9.2846,-26.84541495
evm.TU.chromosome_6.2276,-26.81755749
evm.TU.chromosome_2.786,-26.79466161
evm.TU.chromosome_11.2388,26.78272512
evm.TU.chromosome_5.1669,26.74887121
evm.TU.chromosome_3.1677,26.74546688
evm.TU.chromosome_9.709,26.74582802
evm.TU.chromosome_5.1393,26.73492758
evm.TU.chromosome_5.2751,26.71409246
evm.TU.chromosome_14.7127,-26.69267448
evm.TU.chromosome_14.7077,26.59554461
evm.TU.chromosome_4.717,26.56665386
evm.TU.chromosome_14.478,-26.56410797
evm.TU.chromosome_4.1504,-26.54566244
evm.TU.chromosome_7.2677,-26.52813699
evm.TU.chromosome_5.2340,26.51852002
evm.TU.chromosome_6.99,-26.48442905
evm.TU.chromosome_14.91,26.4668288
evm.TU.chromosome_12.3678,-26.46416924
evm.TU.chromosome_14.5954,-26.45573629
evm.TU.chromosome_13.958,26.43098206
evm.TU.chromosome_4.1410,-26.41768102
evm.TU.chromosome_12.3251,-26.39745691
evm.TU.chromosome_12.2248,26.37173434
evm.TU.chromosome_9.2250,26.3046291
evm.TU.chromosome_1.1537,26.28589949
evm.TU.chromosome_11.147,26.28406929
evm.TU.chromosome_5.1928,-26.28422205
evm.TU.chromosome_3.1127,-26.28153422
evm.TU.chromosome_2.1924,-26.26837485
evm.TU.chromosome_11.504,26.22861663
evm.TU.chromosome_9.2808,-26.21629084
evm.TU.chromosome_1.66,26.1719757
evm.TU.chromosome_1.44,26.15653284
evm.TU.chromosome_5.1505,-26.1512684
evm.TU.chromosome_6.96,-26.14354963
evm.TU.chromosome_6.864,26.08507539
evm.TU.chromosome_3.867,26.04980661
evm.TU.chromosome_7.2651,26.04152925
evm.TU.chromosome_4.1899,25.99643118
evm.TU.chromosome_6.558,-25.97217718
evm.TU.chromosome_11.2325,25.9643041
evm.TU.chromosome_14.4978,-25.94415961
evm.TU.chromosome_6.193,-25.9279622
evm.TU.chromosome_12.3095,-25.91075554
evm.TU.chromosome_9.2567,-25.86990438
evm.TU.chromosome_9.355,25.86595162
evm.TU.chromosome_4.2362,-25.84749835
evm.TU.chromosome_4.1658,25.8343928
evm.TU.chromosome_12.2828,25.80538317
evm.TU.chromosome_8.245,-25.79957287
evm.TU.chromosome_3.1604,25.79307264
evm.TU.chromosome_10.586,25.71983219
evm.TU.chromosome_13.3335,25.68991261
evm.TU.chromosome_4.1531,-25.68908472
evm.TU.chromosome_10.2827,-25.67736694
evm.TU.chromosome_13.3441,25.64262544
evm.TU.chromosome_9.278,25.62800695
evm.TU.chromosome_5.222,25.59592495
evm.TU.chromosome_10.2747,25.55428553
evm.TU.chromosome_5.2188,-25.54768103
evm.TU.chromosome_4.1026,25.5409136
evm.TU.chromosome_14.7278,-25.53821136
evm.TU.chromosome_13.3194,25.53302599
evm.TU.chromosome_13.3796,25.51024382
evm.TU.chromosome_12.1480,-25.48725593
evm.TU.chromosome_9.2357,25.48657862
evm.TU.chromosome_13.634,-25.46380985
evm.TU.chromosome_9.1253,25.44700022
evm.TU.chromosome_12.2164,25.44408635
evm.TU.chromosome_12.851,25.43189687
evm.TU.chromosome_6.640,25.42086761
evm.TU.chromosome_11.2739,-25.3912737
evm.TU.chromosome_2.1777,25.37985614
evm.TU.chromosome_12.3007,-25.37513232
evm.TU.chromosome_6.1650,-25.33423184
evm.TU.chromosome_10.2569,-25.29449411
evm.TU.chromosome_1.1108,-25.27571455
evm.TU.chromosome_8.259,-25.25590469
evm.TU.chromosome_6.1602,25.24905637
evm.TU.chromosome_13.4176,25.17221886
evm.TU.chromosome_14.887,-25.15987352
evm.TU.chromosome_9.151,-25.15797502
evm.TU.chromosome_4.331,25.15596209
evm.TU.chromosome_6.180,-25.07765863
evm.TU.chromosome_3.57,25.06443757
evm.TU.chromosome_9.2711,25.06245117
evm.TU.chromosome_12.3081,-25.0183279
evm.TU.chromosome_2.1911,-24.9726298
evm.TU.chromosome_6.61,24.95656815
evm.TU.chromosome_12.3206,24.93434266
evm.TU.chromosome_2.216,-24.93515021
evm.TU.chromosome_12.293,24.92960404
evm.TU.chromosome_4.16,24.92357601
evm.TU.chromosome_13.4154,-24.91313743
evm.TU.chromosome_7.267,24.90614448
evm.TU.chromosome_6.1098,24.89167475
evm.TU.chromosome_3.1278,-24.83969704
evm.TU.chromosome_14.6738,-24.82619092
evm.TU.chromosome_14.1734,-24.81913828
evm.TU.chromosome_13.3354,-24.79953455
evm.TU.chromosome_9.2838,-24.79099381
evm.TU.chromosome_7.685,24.78952953
evm.TU.chromosome_4.1474,24.77558923
evm.TU.chromosome_5.809,24.77630584
evm.TU.chromosome_12.3076,24.76275427
evm.TU.chromosome_13.3759,24.74505636
evm.TU.chromosome_12.1148,24.73043964
evm.TU.chromosome_8.2734,24.70447449
evm.TU.chromosome_6.1256,24.69770088
evm.TU.chromosome_9.1054,-24.67339337
evm.TU.chromosome_12.3005,-24.67140817
evm.TU.chromosome_11.799,24.6399059
evm.TU.chromosome_10.2659,-24.58977649
evm.TU.chromosome_9.607,24.57493065
evm.TU.chromosome_4.792,-24.56782955
evm.TU.chromosome_12.3303,-24.52312568
evm.TU.chromosome_6.1195,-24.50371214
evm.TU.chromosome_13.2897,-24.47873078
evm.TU.chromosome_14.534,-24.47965824
evm.TU.chromosome_4.2475,-24.46127843
evm.TU.chromosome_14.1002,24.45690625
evm.TU.chromosome_11.1384,-24.44913434
evm.TU.chromosome_13.849,-24.40564178
evm.TU.chromosome_14.5857,-24.39959838
evm.TU.chromosome_9.2120,-24.3622179
evm.TU.chromosome_14.325,24.35379175
evm.TU.chromosome_4.2043,-24.34556321
evm.TU.chromosome_1.235,24.33753243
evm.TU.chromosome_13.2596,-24.33380023
evm.TU.chromosome_8.131,24.29397163
evm.TU.chromosome_13.1161,24.28330492
evm.TU.chromosome_6.1041,24.28167769
evm.TU.chromosome_10.1391,-24.26871691
evm.TU.chromosome_13.2574,-24.26079886
evm.TU.chromosome_5.1049,-24.24734699
evm.TU.chromosome_6.2329,-24.21253695
evm.TU.chromosome_1.1649,24.10274618
evm.TU.chromosome_5.1526,24.08247431
evm.TU.chromosome_5.2450,24.07997995
evm.TU.chromosome_9.249,24.07827592
evm.TU.chromosome_4.2457,-24.06810985
evm.TU.chromosome_5.1449,24.0438995
evm.TU.chromosome_12.3910,24.01749449
evm.TU.chromosome_1.855,23.99599287
evm.TU.chromosome_8.384,-23.98501565
evm.TU.chromosome_10.3097,23.9686815
evm.TU.chromosome_12.2502,-23.94959164
evm.TU.chromosome_1.1636,-23.91029606
evm.TU.chromosome_10.482,23.90426842
evm.TU.chromosome_8.20,23.89822765
evm.TU.chromosome_1.1191,23.88327011
evm.TU.chromosome_5.2301,23.85445904
evm.TU.chromosome_6.2610,23.85328085
evm.TU.chromosome_13.485,23.79413393
evm.TU.chromosome_14.6499,23.77319329
evm.TU.chromosome_2.501,23.77156187
evm.TU.chromosome_6.888,23.72741137
evm.TU.chromosome_12.3133,23.71554382
evm.TU.chromosome_1.1210,23.70257763
evm.TU.chromosome_4.579,-23.6999575
evm.TU.chromosome_2.1558,23.65132099
evm.TU.chromosome_10.1588,23.61940739
evm.TU.chromosome_2.1055_evm.TU.chromosome_2.1056,-23.58493128
evm.TU.chromosome_11.1696,23.5322952
evm.TU.chromosome_13.3000,23.5292192
evm.TU.chromosome_3.1685,-23.52890651
evm.TU.chromosome_10.1610,-23.50565052
evm.TU.chromosome_14.181,-23.50397708
evm.TU.chromosome_12.2838,23.50267517
evm.TU.chromosome_6.1611,23.49018575
evm.TU.chromosome_6.2789,23.4895931
evm.TU.chromosome_12.3613,-23.48142255
evm.TU.chromosome_7.1234,-23.46552921
evm.TU.chromosome_13.4069,23.43956621
evm.TU.chromosome_6.1289,23.43639686
evm.TU.chromosome_7.927,-23.43147639
evm.TU.chromosome_13.2847,-23.40370069
evm.TU.chromosome_13.2572,23.40062649
evm.TU.chromosome_13.77,-23.39543797
evm.TU.chromosome_12.1906,23.37892442
evm.TU.chromosome_1.653,23.37445666
evm.TU.chromosome_6.2379,23.37471646
evm.TU.chromosome_9.133,-23.36381001
evm.TU.chromosome_6.2530,23.35089911
evm.TU.chromosome_5.2302,-23.34527397
evm.TU.chromosome_10.2904,23.29766699
evm.TU.chromosome_8.1213,23.28224568
evm.TU.chromosome_9.2566,-23.27536986
evm.TU.chromosome_9.2040,23.2724666
evm.TU.chromosome_7.1673,-23.24463061
evm.TU.chromosome_12.1533,-23.23941455
evm.TU.chromosome_11.2765,-23.19125148
evm.TU.chromosome_5.1986,-23.18278378
evm.TU.chromosome_5.1367,23.16746443
evm.TU.chromosome_2.1469,-23.15581178
evm.TU.chromosome_14.890,-23.14990292
evm.TU.chromosome_1.1545_evm.TU.chromosome_1.1567,23.120922
evm.TU.chromosome_1.732,-23.11062959
evm.TU.chromosome_13.2697,-23.1082144
evm.TU.chromosome_12.3126,23.08789548
evm.TU.chromosome_1.1177,-23.03114352
evm.TU.chromosome_10.922,-23.01861852
evm.TU.chromosome_9.113,-22.96625814
evm.TU.chromosome_7.258,22.9424831
evm.TU.chromosome_11.67,-22.89924679
evm.TU.chromosome_6.2364,-22.89514656
evm.TU.chromosome_4.464,22.89206424
evm.TU.chromosome_10.2173,22.86157151
evm.TU.chromosome_12.1072_evm.TU.chromosome_12.1076,-22.85990096
evm.TU.chromosome_8.612,22.84077556
evm.TU.chromosome_7.1259,-22.8269444
evm.TU.chromosome_10.3147,-22.80944054
evm.TU.chromosome_11.2265,-22.78969184
evm.TU.chromosome_13.1143,-22.79026511
evm.TU.chromosome_10.1745,-22.77567238
evm.TU.chromosome_10.3080,-22.75129492
evm.TU.chromosome_4.5,-22.75054409
evm.TU.chromosome_10.2213,-22.72061649
evm.TU.chromosome_12.3020,-22.70966879
evm.TU.chromosome_12.4013,-22.70948649
evm.TU.chromosome_8.1964,22.70813471
evm.TU.chromosome_4.1659,22.69433445
evm.TU.chromosome_11.780,22.69259184
evm.TU.chromosome_5.2747,-22.68464762
evm.TU.chromosome_11.744,22.68323617
evm.TU.chromosome_1.863,22.64944344
evm.TU.chromosome_5.1085,-22.60913913
evm.TU.chromosome_6.300,-22.57522842
evm.TU.chromosome_9.2220,-22.56469332
evm.TU.chromosome_12.3526,-22.54592418
evm.TU.chromosome_13.2653,-22.53584105
evm.TU.chromosome_3.404,-22.53000804
evm.TU.chromosome_4.1773,-22.51647791
evm.TU.chromosome_9.1770,22.49831501
evm.TU.chromosome_14.415,-22.49022605
evm.TU.chromosome_9.132,-22.4838676
evm.TU.chromosome_7.1372,22.47982364
evm.TU.chromosome_13.3059,-22.46174669
evm.TU.chromosome_14.1296,-22.45296786
evm.TU.chromosome_8.2616,22.44954322
evm.TU.chromosome_9.30,-22.44914291
evm.TU.chromosome_7.1708,-22.43388479
evm.TU.chromosome_7.2725,-22.42189688
evm.TU.chromosome_6.2871,-22.41408138
evm.TU.chromosome_9.2839,-22.40926084
evm.TU.chromosome_9.2225,22.3916267
evm.TU.chromosome_12.3096,-22.37534142
evm.TU.chromosome_13.3434,22.36128236
evm.TU.chromosome_13.1489,22.33495167
evm.TU.chromosome_9.2818,-22.31396757
evm.TU.chromosome_2.638,-22.28853352
evm.TU.chromosome_14.7017,22.2515564
evm.TU.chromosome_4.1945,-22.24573576
evm.TU.chromosome_8.647,-22.22623679
evm.TU.chromosome_4.302,-22.22467066
evm.TU.chromosome_12.3549,22.21298836
evm.TU.chromosome_3.1135,-22.2115497
evm.TU.chromosome_2.1759,22.20704435
evm.TU.chromosome_14.6837,22.1897823
evm.TU.chromosome_13.3742,-22.18831362
evm.TU.chromosome_11.779,22.16942237
evm.TU.chromosome_1.1683,22.16446588
evm.TU.chromosome_13.3300,-22.13300821
evm.TU.chromosome_2.578,22.1284819
evm.TU.chromosome_8.2414,-22.11184874
evm.TU.chromosome_7.2576,-22.10644176
evm.TU.chromosome_4.2495,-22.10106111
evm.TU.chromosome_14.5599,-22.08021399
evm.TU.chromosome_12.221,-22.07802137
evm.TU.chromosome_14.7121,22.03019666
evm.TU.chromosome_4.195,-21.97420103
evm.TU.chromosome_7.1271,21.96478743
evm.TU.chromosome_5.542,21.94355064
evm.TU.chromosome_3.428,-21.93476154
evm.TU.chromosome_13.17,21.92865872
evm.TU.chromosome_8.287,21.91537517
evm.TU.chromosome_13.1080,21.88942563
evm.TU.chromosome_14.5165,-21.88586402
evm.TU.chromosome_4.825,21.87931152
evm.TU.chromosome_14.637,21.87761888
evm.TU.chromosome_8.1205,-21.86593694
evm.TU.chromosome_10.488,-21.83866562
evm.TU.chromosome_14.5099,21.82619058
evm.TU.chromosome_1.105,-21.82521756
evm.TU.chromosome_5.1438,21.78988284
evm.TU.chromosome_12.1826,-21.76186183
evm.TU.chromosome_4.487,-21.76252609
evm.TU.chromosome_10.3235,21.7168879
evm.TU.chromosome_13.2488,21.69520418
evm.TU.chromosome_10.2561,-21.64449394
evm.TU.chromosome_4.462,21.6377547
evm.TU.chromosome_4.749,21.61335475
evm.TU.chromosome_1.856,21.60709052
evm.TU.chromosome_5.2163,-21.58151546
evm.TU.chromosome_4.2093,21.57977165
evm.TU.chromosome_6.2461,-21.57913245
evm.TU.chromosome_11.1193,21.56661555
evm.TU.chromosome_13.48,-21.56661576
evm.TU.chromosome_9.1605,21.55838901
evm.TU.chromosome_14.5316,21.55617401
evm.TU.chromosome_6.2531,21.54369102
evm.TU.chromosome_5.869,-21.50636225
evm.TU.chromosome_5.2669,-21.50429228
evm.TU.chromosome_7.2036,-21.48239575
evm.TU.chromosome_11.1828,21.44511759
evm.TU.chromosome_12.2930,-21.43996007
evm.TU.chromosome_9.1262,21.41269645
evm.TU.chromosome_10.134,-21.40055209
evm.TU.chromosome_2.1833,-21.40062268
evm.TU.chromosome_8.2357,21.39296159
evm.TU.chromosome_11.796,21.37238948
evm.TU.chromosome_4.133,-21.35561822
evm.TU.chromosome_14.7247,21.35259905
evm.TU.chromosome_11.2997,-21.35070812
evm.TU.chromosome_8.176,-21.31148095
evm.TU.chromosome_10.945,-21.30129009
evm.TU.chromosome_4.2505,-21.28897219
evm.TU.chromosome_13.3218,21.26020652
evm.TU.chromosome_13.4143,21.24852879
evm.TU.chromosome_9.121,-21.23664281
evm.TU.chromosome_4.14,21.22506323
evm.TU.chromosome_9.2759,-21.19419647
evm.TU.chromosome_3.344,21.19005271
evm.TU.chromosome_1.1801,21.18383598
evm.TU.chromosome_5.1338,-21.17205695
evm.TU.chromosome_8.324,-21.15279891
evm.TU.chromosome_6.2356,21.14886894
evm.TU.chromosome_9.1310,21.14858538
evm.TU.chromosome_5.2576,-21.14301834
evm.TU.chromosome_12.1935,-21.1295233
evm.TU.chromosome_11.3026,-21.12329763
evm.TU.chromosome_13.574,-21.12212072
evm.TU.chromosome_6.500,21.08319614
evm.TU.chromosome_9.137,21.06360115
evm.TU.chromosome_4.2150,-21.05934105
evm.TU.chromosome_10.2819,-21.05826103
evm.TU.chromosome_10.309,-21.04060994
evm.TU.chromosome_9.1070,-20.99199053
evm.TU.chromosome_4.73,-20.99081228
evm.TU.chromosome_5.2574,20.96462077
evm.TU.chromosome_13.3037,-20.94050886
evm.TU.chromosome_14.5863,20.93954972
evm.TU.chromosome_11.789,20.93404138
evm.TU.chromosome_10.423,-20.93284625
evm.TU.chromosome_11.2336,20.93068084
evm.TU.chromosome_10.122,-20.92092077
evm.TU.chromosome_10.1296,-20.89203082
evm.TU.chromosome_10.2814,-20.87217981
evm.TU.chromosome_8.289,-20.86506986
evm.TU.chromosome_5.2755,20.80133721
evm.TU.chromosome_1.918,-20.78860211
evm.TU.chromosome_9.213,-20.7795458
evm.TU.chromosome_12.1994,-20.7746044
evm.TU.chromosome_5.2115,-20.77404059
evm.TU.chromosome_5.2141,20.77641354
evm.TU.chromosome_7.78,20.77551281
evm.TU.chromosome_8.1209,-20.76937451
evm.TU.chromosome_13.1877,20.74995771
evm.TU.chromosome_14.5062,20.74182256
evm.TU.chromosome_11.2176,20.74079208
evm.TU.chromosome_5.2611,-20.71947867
evm.TU.chromosome_8.197,-20.72002895
evm.TU.chromosome_9.2201,-20.69048441
evm.TU.chromosome_13.1385,-20.68710731
evm.TU.chromosome_6.203,20.66957634
evm.TU.chromosome_14.574,-20.66221951
evm.TU.chromosome_2.591,-20.65759037
evm.TU.chromosome_6.363,20.64823354
evm.TU.chromosome_5.2592,20.64582486
evm.TU.chromosome_14.5944,-20.64436956
evm.TU.chromosome_10.2318,20.64331843
evm.TU.chromosome_14.1744,-20.62010816
evm.TU.chromosome_1.135,20.61912511
evm.TU.chromosome_9.2293,20.60729033
