"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B","Control_1.1","Control_1","Control_2.1","Control_2","Control_3.1","Control_3","Control_4.1","Control_4","Cool_1","Cool_2","Cool_3","Cool_4","Heat_1.1","Heat_1","Heat_2.1","Heat_2","Heat_3.1","Heat_3","Heat_4.1","Heat_4"
"Sym_307967_c0_g1",45.6838511321861,14.3542199352315,31.4810822759844,20.3420021000421,31.7446617798208,0,67.7565734333901,13.1520854033716,45.6094124545678,17.509421133458,33.9190520752639,0,18.4545617660235,45.455734054741,3.77230895251436,40.8432776736847,64.4248403354532,11.5272332520924,31.1663225414002,29.2379193296272,0,27.1201958982429,23.2796325070127,18.4736507131178,15.9567793733506,15.3378340401791,26.4920431413441,19.7103769612986,29.780494969122,65.3982986608366,36.0736865212049,32.6392944150225,18.9309797823107,19.0580867583867,20.5171862938032,18.1125024124428,21.1348990086935,22.768382450399,16.3313083710145,17.2939764171215,19.2016857965873
"Sym_30900_c0_g1",9.13677022643722,23.9236998920525,18.8886493655906,33.9033368334034,19.840413612388,0,27.1026293733561,39.4562562101149,39.9082358977469,43.773552833645,30.1502685113457,33.603593886366,33.2182111788423,22.7278670273705,22.6338537150862,18.5651262153112,46.0177430967523,16.1381265529294,37.3995870496803,35.0855031955526,44.2982937668289,23.1564749592689,24.0446908523136,24.30164766428,22.5595846312888,23.8101614147541,21.9161447805665,25.4512634548807,20.4140489707691,32.3512860396692,22.7052026927584,24.5854425463806,21.6354054654979,17.0780257964764,31.6515130020256,25.6361572606883,28.9086549659141,26.5631128587989,30.5628770943272,28.2350635381575,21.6529648344496
"Sym_30914_c0_g1",36.5470809057489,38.277919827284,31.4810822759844,33.9033368334034,43.6489099472536,28.6979098637002,27.1026293733561,39.4562562101149,45.6094124545678,14.5911842778817,67.8381041505279,44.8047918484881,29.5272988256376,26.5158448652656,22.6338537150862,18.5651262153112,27.6106458580514,20.7490198537664,18.6997935248401,46.7806709274035,33.2237203251217,31.7097675117917,24.1539849016423,27.1606650365482,22.1927621169589,25.2709075138188,22.6386550480577,24.8771748055225,20.8943795347872,33.0470126211674,39.0444607053041,37.8672333472988,32.9448219588264,17.3255334167152,26.272006839626,23.2675992529073,28.1798653449246,24.5471623293365,24.730266961822,29.1762323227628,20.8358718218288
"Sym_310154_c0_g1",9.13677022643722,119.618499460263,81.8508139175594,61.0260063001262,75.3935717270744,86.0937295911007,67.7565734333901,105.216683226973,91.2188249091357,52.528263400374,60.3005370226914,89.6095836969761,103.345545889732,98.4874237852723,139.575431243031,89.1126058334939,55.2212917161027,82.9960794150655,87.2657031159207,99.4089257207325,99.6711609753651,71.1383600100064,84.4843001310835,86.1004077879241,88.0374034391757,85.0154229655639,96.3347023321604,85.1564829881347,98.948096187728,68.1812049868297,93.5793867991256,81.5275882141472,87.4021209430058,110.635906246739,67.6816938106556,91.6771275952873,85.9971752767528,84.1955809363714,79.5568022073709,67.7641524915781,100.09389404604
"Sym_310175_c0_g1",36.5470809057489,43.0626598056945,31.4810822759844,33.9033368334034,39.680827224776,64.5702971933255,40.6539440600341,65.7604270168582,51.3105890113888,20.4276579890343,26.3814849474275,0,22.1454741192282,15.1519113515803,82.990796955316,55.6953786459337,9.20354861935045,34.5816997562773,37.3995870496803,23.3903354637018,11.0745734417072,39.8458262812646,34.755507686526,31.8890399214534,27.8785110890723,34.7657571577392,34.9213295954081,31.0007870653434,14.890247484561,21.9153873171953,35.0126957411694,29.8133814786569,45.9752366141831,51.2340773894293,51.7933849124056,40.544140015545,47.6142552379761,36.5242801808485,29.163050662526,52.1172214475158,28.3939821885706
"Sym_311128_c0_g1",109.641242717247,52.6321397625156,37.7772987311813,47.4646715667648,39.680827224776,71.7447746592506,74.5322307767292,52.6083416134865,74.1152952386727,43.773552833645,60.3005370226914,67.2071877727321,51.6727729448659,79.5475345957968,52.8123253352011,55.6953786459337,110.442583432205,64.5525062117176,62.3326450828005,105.256509586658,77.5220140919506,56.0136353744479,59.8931390321265,57.5102340652418,49.8878619488662,55.362277154551,56.3558008643138,57.79159070206,53.7970231700268,62.6153923348436,72.783967510431,77.9951970436902,67.3647851993913,42.2000492507135,70.0586849056694,60.4678926692321,69.4779438676591,64.8661729185848,65.7918422946586,59.8818639205091,66.7973537817453
"Sym_31210_c0_g1",36.5470809057489,52.6321397625156,18.8886493655906,20.3420021000421,23.8084963348656,43.0468647955503,33.8782867166951,26.3041708067433,28.5058827841049,23.3458948446107,26.3814849474275,78.4083857348541,36.909123532047,26.5158448652656,30.1784716201149,7.42605048612449,0,39.1925930571142,49.8661160662404,17.5427515977763,77.5220140919506,23.0521665135065,24.7004551482857,26.1710051769169,25.310753488763,26.87772822279,26.7328798971745,25.2599005717613,27.8591727130496,39.3085518546518,33.5273086491198,32.356703121386,28.8881834340455,32.9185134917589,30.5255698517559,33.5777929338362,29.5159796500719,27.9861367619488,30.7961814996274,28.8232940285358,34.1136332769158
"Sym_317193_c0_g1",63.9573915850605,57.4168797409261,81.8508139175594,94.9293431335296,51.5850753922088,35.8723873296253,74.5322307767292,52.6083416134865,51.3105890113888,49.6100265447977,64.0693205866096,22.402395924244,51.6727729448659,56.8196675684263,82.990796955316,77.9735301043071,46.0177430967523,80.690632764647,87.2657031159207,35.0855031955526,22.1491468834145,56.6394860490227,66.4507819918484,55.0910655194763,116.466148299743,65.4414252380973,69.1201489233251,65.4461060268361,87.9004932153117,46.9615442511327,41.3786404213821,41.964807105029,42.164454969692,69.9209027174578,61.3013492924607,73.0073174163079,52.8372475217337,53.9563229944352,86.0893255557767,60.3524483128117,68.2272665538316
"Sym_32_c0_g1",0,0,25.1848658207875,54.2453389334455,0,35.8723873296253,0,13.1520854033716,34.2070593409259,14.5911842778817,18.8439178195911,11.201197962122,36.909123532047,37.8797783789509,37.7230895251436,22.2781514583735,46.0177430967523,27.6653598050218,43.6328515579603,0,55.3728672085362,18.6712117914826,32.4603326506233,19.4633105727491,41.4509441192786,26.1473551732576,18.0627566872801,24.3030861561643,22.8157017908596,10.4358987224739,25.0393824088363,39.5627811091182,32.4531081982469,51.9766002501457,30.6506746462304,27.5867344435667,27.2081458502721,16.9577015125368,10.4986982385094,17.0586842209702,21.040145074984
"Sym_32537_c0_g1",63.9573915850605,76.5558396545681,94.4432468279531,128.832679966933,91.2659026169848,129.140594386651,67.7565734333901,118.368768630345,131.127060806883,84.6288688117137,79.1444548422825,112.01197962122,107.036458242936,79.5475345957968,105.624650670402,59.4084038889959,101.239034812855,142.937692325946,99.7322321324808,81.8661741229561,143.969454742194,97.0068545590996,92.5720597814072,100.395494649265,101.243013955052,92.6113026807002,87.4237423664355,94.1505384947467,119.602310440506,76.5299239648088,96.7623591392319,90.8531009041536,99.4491080772035,82.1725299192779,114.470886944085,107.560398941583,110.047232769404,107.43830468782,136.949685911222,107.881471935377,120.112672855248
"Sym_33974_c0_g1",54.8206213586233,81.3405796329786,62.9621645519688,54.2453389334455,39.680827224776,50.2213422614754,40.6539440600341,39.4562562101149,51.3105890113888,49.6100265447977,33.9190520752639,78.4083857348541,47.9818605916612,41.667756216846,64.1292521927442,40.8432776736847,27.6106458580514,59.9416129108806,37.3995870496803,5.84758386592544,99.6711609753651,54.8662424710607,50.8217329378446,50.9125016676997,48.6039831487116,53.7554564455799,52.0207392593666,48.0320836629704,45.6314035817192,43.4829113436414,46.4713961655522,43.51905922003,45.6064512937485,50.8628159590711,51.0427561455591,53.6408725291575,56.724125500344,57.1581267765226,49.460533923644,62.2347858820222,55.5623248582102
"Sym_36499_c0_g1",36.5470809057489,52.6321397625156,31.4810822759844,61.0260063001262,43.6489099472536,21.5234323977752,40.6539440600341,13.1520854033716,51.3105890113888,35.018842266916,37.6878356391821,33.603593886366,11.0727370596141,18.9398891894754,26.4061626676005,25.9911767014357,36.8141944774018,48.4143796587882,56.0993805745204,29.2379193296272,44.2982937668289,35.5691800050032,36.5042124757851,37.7170368726155,54.47314337799,43.2380845323143,66.7117813650211,46.3098177148957,67.4864442445426,20.5239341541987,18.6734377286237,21.3356426695602,31.7155375573776,21.656916770894,28.398788345691,25.3575033774199,28.1798653449246,37.9473040839984,35.2289652003314,33.5291379515621,36.1563658084677
"Sym_37532_c0_g1",27.4103106793117,62.2016197193366,18.8886493655906,20.3420021000421,19.840413612388,64.5702971933255,33.8782867166951,65.7604270168582,34.2070593409259,14.5911842778817,30.1502685113457,33.603593886366,14.7636494128188,26.5158448652656,30.1784716201149,14.852100972249,36.8141944774018,36.8871464066958,6.23326450828005,35.0855031955526,55.3728672085362,23.4694002965564,20.7658693724526,23.5319122179001,19.8084157738145,23.6640868048477,22.8794918038881,26.2167149873583,21.3747100988053,45.222227797387,33.7395068051269,40.8344419304827,26.6754715114378,25.740792504834,31.5264082075512,30.9305810427869,32.4311381340297,30.7135992429862,29.163050662526,30.470339401595,32.6837205048295
"Sym_37542_c0_g1",27.4103106793117,28.708439870463,69.2583810071656,74.5873410334875,39.680827224776,35.8723873296253,6.77565734333901,78.9125124202298,45.6094124545678,46.6917896892213,30.1502685113457,56.0059898106101,62.74551000448,68.1836010821116,18.8615447625718,40.8432776736847,18.4070972387009,13.8326799025109,56.0993805745204,40.9330870614781,22.1491468834145,45.2698654609132,40.9852684982617,50.2527284279455,17.6074806878351,24.8326836840994,31.3087782579521,22.0067315587314,20.4140489707691,66.0940252423349,36.7102809892261,55.1053022591289,53.5967999031653,39.229957807848,42.6607349157737,25.3575033774199,29.3945147132404,32.7295497724486,28.9297462572258,33.882076245789,18.3845927839666
"Sym_37619_c0_g1",63.9573915850605,33.4931798488735,75.5545974623625,40.6840042000841,51.5850753922088,35.8723873296253,94.8592028067462,65.7604270168582,34.2070593409259,64.2012108226793,45.2254027670186,0,125.49102000896,71.9715789200066,30.1784716201149,77.9735301043071,128.849680670906,29.9708064554403,56.0993805745204,64.3234225251798,33.2237203251217,58.8299634100346,53.6633782203907,62.8983821899011,92.6226848682994,64.418902968752,57.5599846434658,75.7797017152839,69.647931782624,61.5718024625962,57.9300965899349,51.9967980291268,51.8758017411371,71.0346870085324,35.7799712196811,42.912698023326,36.0750862389768,49.8058366102479,43.1613149805384,38.1173357765127,47.1871214788476
"Sym_39656_c0_g1",9.13677022643722,66.9863596977471,56.6659480967719,40.6840042000841,47.6169926697312,50.2213422614754,20.326972030017,13.1520854033716,45.6094124545678,23.3458948446107,26.3814849474275,56.0059898106101,36.909123532047,26.5158448652656,26.4061626676005,29.704201944498,27.6106458580514,32.2762531058588,31.1663225414002,5.84758386592544,11.0745734417072,30.0408323795921,33.9904493412251,34.7480572937216,25.6775760030929,31.6981903497034,32.9946355487649,34.0625931952539,26.8985115850134,20.1760708634496,19.310032196645,30.0959727722935,24.3398311486852,44.7988792632208,33.4029801246674,26.0541380855908,42.6341928278817,42.3349611187107,43.1613149805384,29.2938784208384,44.327295934675
"Sym_39803_c0_g1",63.9573915850605,57.4168797409261,69.2583810071656,67.8066736668069,47.6169926697312,50.2213422614754,67.7565734333901,39.4562562101149,79.8164717954937,52.528263400374,48.9941863309368,56.0059898106101,70.1273347108894,41.667756216846,94.3077238128591,40.8432776736847,36.8141944774018,108.355992569669,56.0993805745204,52.6282547933289,55.3728672085362,36.6122644626279,39.0179756103452,39.8063187985039,62.1764161789178,44.406681411566,35.1621663512385,38.846665273239,52.1158661959635,64.3547087885892,49.4421703496514,44.7907200413945,45.8523081740382,99.1268019056349,75.438191068069,98.9221285602645,78.3448842563638,79.9265092269216,124.584552430311,93.1757096759198,115.82293453899
"Sym_39928_c0_g1",36.5470809057489,71.7710996761576,31.4810822759844,74.5873410334875,55.5531581146864,71.7447746592506,47.4296014033731,52.6083416134865,28.5058827841049,49.6100265447977,45.2254027670186,67.2071877727321,66.4364223576847,26.5158448652656,101.852341717888,51.9823534028714,92.0354861935045,92.2178660167394,62.3326450828005,35.0855031955526,77.5220140919506,83.0295228269283,62.7347843146726,63.7780798429067,38.3329527474744,59.5984408418386,62.1358830042434,41.3343827537912,33.6231394812668,47.3094075418818,55.3837187178498,69.80004952823,68.9628549212746,46.7789402251311,62.927711620628,57.4026999532802,64.6193463943962,71.9812924343344,52.0268823819463,66.3523993146702,42.080290149968
"Sym_40740_c0_g1",82.230932037935,47.8473997841051,75.5545974623625,61.0260063001262,63.4893235596416,35.8723873296253,47.4296014033731,26.3041708067433,45.6094124545678,46.6917896892213,67.8381041505279,44.8047918484881,59.0545976512753,75.7595567579017,45.2677074301724,81.6865553473694,36.8141944774018,23.0544665041848,49.8661160662404,64.3234225251798,22.1491468834145,57.0567198320726,52.6797317764324,64.3278908760352,68.2289876653612,65.2953506281908,60.2091889576002,60.2793081826122,70.6085929106602,45.5700910881362,43.71282013746,44.2255374541214,45.9752366141831,50.3678007185935,44.4122020384154,49.8790451050348,48.9503695431234,45.7739355513231,46.6608810600416,42.5878875033876,44.5315691878302
"Sym_42149_c0_g1",27.4103106793117,28.708439870463,31.4810822759844,20.3420021000421,23.8084963348656,64.5702971933255,27.1026293733561,13.1520854033716,5.70117655682098,26.264131700187,22.6127013835093,56.0059898106101,59.0545976512753,37.8797783789509,30.1784716201149,40.8432776736847,36.8141944774018,25.3599131546033,37.3995870496803,23.3903354637018,33.2237203251217,31.8140759575542,35.4112719824981,42.6653361707721,25.1273422315981,30.2374442506387,31.3087782579521,35.7848591433285,26.8985115850134,23.3068404801918,23.3417971607796,19.9226862013774,17.8246238210068,28.7108839476995,34.7791328638859,35.5283701167147,38.6258499124398,30.3578432671987,34.9956607950312,32.1173847746542,28.5982554417258
"Sym_42974_c0_g1",27.4103106793117,43.0626598056945,75.5545974623625,54.2453389334455,3.9680827224776,28.6979098637002,40.6539440600341,13.1520854033716,45.6094124545678,43.773552833645,18.8439178195911,67.2071877727321,22.1454741192282,22.7278670273705,37.7230895251436,59.4084038889959,18.4070972387009,48.4143796587882,37.3995870496803,17.5427515977763,44.2982937668289,36.0907222338156,34.3183314892112,37.167225839487,33.0140262896909,32.2824887893292,36.3663501303905,31.9576014809404,33.6231394812668,44.8743645066379,44.7738109174955,35.0413204109333,42.0415265295471,33.9085439727141,30.4004650572815,28.4226960933718,35.7106914284821,31.1879405440362,27.5299198254245,34.4703067361673,27.7811624291051
"Sym_43139_c0_g1",27.4103106793117,62.2016197193366,31.4810822759844,27.1226694667227,43.6489099472536,57.3958197274005,54.2052587467121,26.3041708067433,34.2070593409259,52.528263400374,41.4566192031004,22.402395924244,25.8363864724329,45.455734054741,60.3569432402298,37.1302524306224,18.4070972387009,46.1089330083697,74.7991740993606,29.2379193296272,33.2237203251217,42.7664627626138,43.3897375834931,45.8542401629174,51.5385632633508,39.1479954549332,42.8689425378114,44.2048260005823,48.9937175298459,41.3957315991466,41.3786404213821,39.986668049573,42.5332402901266,38.9824501876092,39.0326958760158,38.3149089493982,40.6907538385765,43.4022290460732,36.6287916321326,45.0584555629764,40.6503773778817
"Sym_43550_c0_g1",82.230932037935,14.3542199352315,44.0735151863781,81.3680084001682,55.5531581146864,43.0468647955503,27.1026293733561,78.9125124202298,0,67.1194476782557,60.3005370226914,0,88.5818964769129,49.2437118926361,11.3169268575431,66.8344543751204,46.0177430967523,20.7490198537664,87.2657031159207,29.2379193296272,44.2982937668289,52.3628397727613,57.9258461442099,56.4106119989847,99.7757238977324,63.9806791390326,66.7117813650211,73.1006213516123,96.7866086496465,64.7025720793384,54.7471242498286,50.4425459141257,50.5235888995435,17.573041036954,13.8866321866595,16.1619252295643,12.2679586199887,12.451459152562,20.7640920717185,12.7057785921709,21.8572380876047
"Sym_44505_c0_g1",82.230932037935,14.3542199352315,18.8886493655906,40.6840042000841,27.7765790573432,28.6979098637002,47.4296014033731,52.6083416134865,5.70117655682098,35.018842266916,45.2254027670186,0,25.8363864724329,37.8797783789509,33.9507805726293,70.5474796181827,27.6106458580514,13.8326799025109,49.8661160662404,35.0855031955526,55.3728672085362,29.7279070423047,23.6075146549988,29.0300225491851,43.468467948093,38.8558462351203,25.5286961180225,27.3648922860748,24.2566934829139,28.5247898414287,40.1054514853395,53.8336414377644,39.5829577266496,47.6452168959668,25.3962732783051,38.7328897743007,24.9003120504722,31.8994524956111,24.9635713671222,33.1761996573351,30.2324414669673
"Sym_44628_c0_g1",36.5470809057489,4.7847399784105,81.8508139175594,88.1486757668489,67.4574062821192,0,33.8782867166951,52.6083416134865,57.0117655682098,49.6100265447977,116.832290481465,67.2071877727321,51.6727729448659,75.7595567579017,30.1784716201149,40.8432776736847,73.6283889548036,62.2470595612991,43.6328515579603,46.7806709274035,66.4474406502434,31.0839168372169,59.0187866374969,48.3833709153086,68.779221436856,67.4864697767878,68.1568019000035,71.5697182866571,41.0682632235473,91.1401821762723,83.3938753107854,25.4332164272903,29.0111118741904,27.4733458465056,53.5448520350473,63.9510662100865,43.8488421961974,37.1172068071609,64.3920158628573,49.2937150937,65.7759875159694
"Sym_44879_c0_g1",45.6838511321861,33.4931798488735,18.8886493655906,40.6840042000841,31.7446617798208,28.6979098637002,0,52.6083416134865,5.70117655682098,29.1823685557633,30.1502685113457,11.201197962122,29.5272988256376,41.667756216846,30.1784716201149,25.9911767014357,27.6106458580514,48.4143796587882,18.6997935248401,35.0855031955526,55.3728672085362,24.929718537231,24.8097491976144,22.2123657383917,22.1927621169589,26.4395043930706,25.2878593621921,20.2844656106568,24.0165282009048,57.3974429736066,34.5882994291553,38.0085289941171,29.9945393953494,25.6170386947146,30.4004650572815,31.9058696342261,28.7871900290825,28.4604780629988,30.329572689027,39.2937967572692,23.6956973660014
"Sym_45310_c0_g1",36.5470809057489,23.9236998920525,18.8886493655906,33.9033368334034,43.6489099472536,21.5234323977752,33.8782867166951,26.3041708067433,11.402353113642,20.4276579890343,18.8439178195911,56.0059898106101,22.1454741192282,41.667756216846,15.0892358100575,37.1302524306224,46.0177430967523,34.5816997562773,49.8661160662404,58.4758386592544,11.0745734417072,39.2199756066897,34.8648017358546,29.9097202021907,26.9614548032476,31.259966519984,37.0888603978817,29.852609766627,33.3829741992577,18.0888911189548,29.9199399969993,31.2263379468397,31.1008953566533,20.5431324798195,30.9008842351792,29.1193308015426,29.6374445869035,28.5790633882613,29.3963550678262,25.4115571843418,20.0187788092081
"Sym_45312_c0_g1",9.13677022643722,62.2016197193366,69.2583810071656,74.5873410334875,87.2978198945072,86.0937295911007,60.9809160900511,52.6083416134865,62.7129421250308,43.773552833645,52.762969894855,67.2071877727321,47.9818605916612,64.3956232442165,71.6738700977729,81.6865553473694,55.2212917161027,64.5525062117176,81.0324386076406,35.0855031955526,44.2982937668289,62.6893759032461,68.745957027751,73.1248674060913,88.2208146963406,56.3847994238963,92.7221509947044,58.748405117657,88.8611543433479,44.5265012158888,53.473935313786,55.9530761400386,63.5540035549002,43.5613411620268,57.2979958692796,51.690295346279,55.023616384702,56.4466148249476,49.460533923644,62.3524319800979,51.0683132887961
"Sym_45475_c0_g1",0,38.277919827284,31.4810822759844,40.6840042000841,35.7127445022984,7.17447746592506,88.0835454634072,52.6083416134865,57.0117655682098,55.4465002559503,56.5317534587732,123.213177583342,25.8363864724329,45.455734054741,60.3569432402298,51.9823534028714,36.8141944774018,34.5816997562773,56.0993805745204,23.3903354637018,11.0745734417072,32.5442350778915,40.1109161036322,41.1258652780123,82.7184769813922,49.6653673681988,43.5914528053026,58.748405117657,76.1323943968683,51.4837670308714,38.1956680812757,35.8890942918429,33.1906788391161,50.8628159590711,31.5264082075512,50.4363528715715,29.1515848395772,31.7808671703486,66.0251466999588,36.4702904034535,60.6691561870898
"Sym_45781_c0_g1",63.9573915850605,43.0626598056945,18.8886493655906,6.78066736668069,35.7127445022984,21.5234323977752,40.6539440600341,0,28.5058827841049,37.9370791224923,33.9190520752639,11.201197962122,33.2182111788423,37.8797783789509,64.1292521927442,33.4172271875602,36.8141944774018,39.1925930571142,24.9330580331202,46.7806709274035,33.2237203251217,34.421787101616,35.9577422291416,35.5177927401015,38.6997752618043,39.0019208450267,40.7014117353378,39.0380281563584,37.2256187114025,24.00256706169,33.951704961134,29.8133814786569,36.1409614025931,37.2498968459377,35.1544472473091,37.8969281244957,33.7672524391769,37.9473040839984,34.2957475791305,39.6467350514962,31.8666274922088
"Sym_46497_c0_g1",27.4103106793117,33.4931798488735,37.7772987311813,54.2453389334455,31.7446617798208,21.5234323977752,20.326972030017,26.3041708067433,79.8164717954937,35.018842266916,60.3005370226914,67.2071877727321,40.6000358852517,34.0918005410558,45.2677074301724,48.2693281598092,27.6106458580514,29.9708064554403,43.6328515579603,29.2379193296272,77.5220140919506,41.6190698592266,44.154795928794,41.8956007243922,54.47314337799,49.9575165880118,39.4972279561857,51.667978442239,68.9274359365969,40.0042784361501,32.0419215570702,33.0631813554774,31.8384659975225,35.8886049346244,31.2761986186024,36.2250048248856,29.3945147132404,33.2038910734986,39.4284444957351,30.7056315977463,44.9401156941406
"Sym_47830_c0_g1",54.8206213586233,19.138959913642,37.7772987311813,27.1226694667227,23.8084963348656,35.8723873296253,47.4296014033731,65.7604270168582,28.5058827841049,26.264131700187,30.1502685113457,33.603593886366,40.6000358852517,41.667756216846,15.0892358100575,44.5563029167469,18.4070972387009,41.4980397075327,43.6328515579603,29.2379193296272,11.0745734417072,26.0771114406182,29.0722171214337,30.5694934419449,29.1623898892269,28.776698151574,25.2878593621921,29.852609766627,24.4968587649229,40.3521417268992,40.3176496413466,35.0413204109333,34.7887485609995,24.2557467834013,34.6540280694115,30.5126002178844,38.3829200387767,28.9348193640488,25.4301801777226,37.999689678437,25.3298833912429
"Sym_53466_c0_g1",0,33.4931798488735,37.7772987311813,40.6840042000841,23.8084963348656,28.6979098637002,20.326972030017,0,5.70117655682098,20.4276579890343,48.9941863309368,0,22.1454741192282,30.3038227031607,37.7230895251436,40.8432776736847,55.2212917161027,23.0544665041848,31.1663225414002,0,55.3728672085362,23.3650918507939,31.0395100093502,30.8993800618221,38.6997752618043,25.5630567336318,22.1569815363969,11.4817729871642,28.5796685590768,25.7418835154357,25.4637787208505,17.9445471459215,44.3771668922997,36.8786354155795,22.894177388817,19.2271179455162,32.9169978813559,14.3488243567619,13.0650466968116,21.1762976536181,12.6649416956214
"Sym_55311_c0_g1",54.8206213586233,52.6321397625156,37.7772987311813,33.9033368334034,43.6489099472536,43.0468647955503,67.7565734333901,13.1520854033716,39.9082358977469,29.1823685557633,22.6127013835093,22.402395924244,47.9818605916612,37.8797783789509,52.8123253352011,55.6953786459337,36.8141944774018,46.1089330083697,37.3995870496803,70.1710063911053,11.0745734417072,51.4240637608991,41.3131506462478,45.1944669231632,38.1495414903095,43.5302337521272,33.7171458162561,35.9762220264479,31.9419825072034,26.0897468061848,32.8907141810986,33.3457726491139,36.263889842738,43.932602592385,52.2938040903032,45.6992368560095,49.1932994167866,56.3280294996851,37.095400442733,53.6466207224993,35.3392727958469
"Sym_56652_c0_g1",73.0941618114977,28.708439870463,37.7772987311813,33.9033368334034,55.5531581146864,7.17447746592506,47.4296014033731,13.1520854033716,28.5058827841049,32.1006054113397,52.762969894855,33.603593886366,22.1454741192282,26.5158448652656,0,29.704201944498,55.2212917161027,16.1381265529294,31.1663225414002,64.3234225251798,11.0745734417072,25.1383354287559,26.9956301841884,27.8204382763024,26.4112210317527,28.1923997119482,28.4187371879873,30.809424182224,32.1821477892125,60.8760758810979,43.71282013746,53.9749370845827,39.4600292865047,16.3355029357601,22.1435486219705,18.3911562957111,20.2846444508725,17.7877987893742,22.1639185035197,17.6469147113485,17.9760462776562
"Sym_56985_c0_g1",27.4103106793117,43.0626598056945,31.4810822759844,40.6840042000841,39.680827224776,35.8723873296253,27.1026293733561,39.4562562101149,28.5058827841049,46.6917896892213,22.6127013835093,11.201197962122,25.8363864724329,15.1519113515803,3.77230895251436,37.1302524306224,46.0177430967523,23.0544665041848,0,35.0855031955526,33.2237203251217,37.5510404744902,36.176330327799,28.9200603425594,24.7605197172682,39.1479954549332,34.9213295954081,29.6612468835076,27.3788421490315,11.4794885947213,28.8589492169639,32.7805900618408,42.0415265295471,25.3695310744759,18.7657191711614,11.8427900389049,16.6406963459253,13.1629711041369,13.2983511021118,18.823375692105,14.7076742271733
"Sym_57115_c0_g1",9.13677022643722,19.138959913642,6.29621645519688,33.9033368334034,23.8084963348656,0,20.326972030017,65.7604270168582,0,29.1823685557633,22.6127013835093,0,18.4545617660235,26.5158448652656,18.8615447625718,29.704201944498,73.6283889548036,13.8326799025109,31.1663225414002,40.9330870614781,0,25.0340269829935,25.2469253949292,23.4219500112744,19.8084157738145,22.4954899255959,23.1203285597185,24.3030861561643,20.8943795347872,22.2632506079444,23.5539953167867,27.2700598359279,29.9945393953494,15.4692262649243,20.0167671159055,15.883271346296,16.8836262195885,16.3647748862243,14.4648731286129,15.9998693382893,13.8905812145525
"Sym_57158_c0_g1",36.5470809057489,86.1253196113891,44.0735151863781,40.6840042000841,47.6169926697312,64.5702971933255,60.9809160900511,13.1520854033716,28.5058827841049,40.8553159780687,52.762969894855,89.6095836969761,51.6727729448659,34.0918005410558,67.9015611452585,29.704201944498,18.4070972387009,78.3851861142285,49.8661160662404,52.6282547933289,132.894881300487,50.2766708575119,46.1220888167105,52.7818591803366,64.5607625220622,54.7779787149252,40.4605749795074,47.2666321304928,53.3166926060088,48.0051341233801,31.8297234010631,47.6166329777601,42.6561687302715,92.9391113996652,54.5456903908426,66.73760504277,62.4329775314279,69.0166593027721,65.3252334840582,59.2936334301308,71.4956386043146
"Sym_57753_c0_g1",36.5470809057489,23.9236998920525,31.4810822759844,33.9033368334034,31.7446617798208,21.5234323977752,27.1026293733561,52.6083416134865,51.3105890113888,23.3458948446107,30.1502685113457,67.2071877727321,51.6727729448659,11.3639335136853,18.8615447625718,22.2781514583735,27.6106458580514,36.8871464066958,37.3995870496803,23.3903354637018,22.1491468834145,30.7709914999295,25.1376313456005,26.2809673835426,20.1752382881444,25.2709075138188,25.0470226063617,25.2599005717613,17.2919003046515,38.9606885639027,28.0101565929355,38.8563028750268,30.9779669165084,29.3296529982965,34.9042376583603,28.0047152684692,33.5243225655138,28.1047220872113,26.8300066095239,27.058602557401,31.6623542390536
"Sym_58911_c0_g1",54.8206213586233,52.6321397625156,31.4810822759844,33.9033368334034,75.3935717270744,50.2213422614754,88.0835454634072,65.7604270168582,74.1152952386727,40.8553159780687,41.4566192031004,44.8047918484881,44.2909482384565,60.6076454063214,45.2677074301724,48.2693281598092,46.0177430967523,53.0252729596251,81.0324386076406,76.0185902570307,11.0745734417072,44.0181641117635,44.8105602247662,48.1634465020571,39.6168315476291,47.7663974394148,45.5181468519458,47.0752692473734,42.9895854796197,81.0521467445475,60.2642763060128,77.5713101032353,61.2183631921475,38.1161735167735,55.6716335411123,51.1329875797423,53.8089670163863,48.8571540081479,44.7944458176399,50.7054682706079,51.0683132887961
"Sym_59001_c0_g1",0,43.0626598056945,56.6659480967719,27.1226694667227,27.7765790573432,21.5234323977752,33.8782867166951,0,34.2070593409259,64.2012108226793,33.9190520752639,33.603593886366,33.2182111788423,34.0918005410558,33.9507805726293,51.9823534028714,9.20354861935045,29.9708064554403,24.9330580331202,5.84758386592544,66.4474406502434,39.4285924982147,40.2202101529609,38.0469234924926,32.647203775361,33.8893094983004,34.9213295954081,34.2539560783733,30.0206602511311,38.2649619824044,39.4688570173183,38.5737115813902,40.3205283675189,31.3097139602068,30.6506746462304,30.9305810427869,35.7106914284821,34.271159000861,22.8638317194204,31.0585698919733,25.3298833912429
