"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OL6_C_B","OL7_F_B","OL8_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B","Control_1.1","Control_1","Control_2.1","Control_2","Control_3.1","Control_3","Control_4.1","Control_4","Cool_1","Cool_2","Cool_3","Cool_4","Heat_1.1","Heat_1","Heat_2.1","Heat_2","Heat_3.1","Heat_3","Heat_4.1","Heat_4"
"Sym_113764_c0_g1",402.979393648585,336.573594985471,282.048351611353,257.675621296212,430.945437458264,290.303455002549,280.837120441799,416.935168526782,185.113852947113,240.490581725329,457.352930356746,264.187765977696,202.435293153715,345.525567045425,208.016654228444,227.318937513603,402.895480530416,311.210130526855,265.039369474267,618.784684185571,244.556855255853,226.549647121937,428.743589739918,158.103519510541,178.064796313802,203.147050755602,253.061091946175,209.274485356042,197.712353361785,223.748590823621,227.451133900632,220.109892513883,612.159672557885,412.258671260123,525.004573936683,279.407199116352,284.149691417613,332.392864993661,302.910545605546,321.166964425407,275.949104272638,298.459027496627,235.93876841508,361.245534705898
"Sym_113783_c0_g1",251.862121030366,284.120567195528,305.072706844933,300.621558178914,271.604267305628,270.949891335712,256.936088914837,309.723268048466,298.238985303682,274.846379114662,295.731970005114,243.865630133258,262.170297690877,276.42045363634,271.763693427484,209.27775199665,301.193708746039,311.210130526855,210.092183119846,292.668431709392,346.978102328817,419.116847175583,296.415321301672,286.562629112855,269.64627406395,271.984385512351,260.34691992927,332.757471063488,311.875292883591,319.460933614963,309.807046324133,312.263697368108,309.001064833036,282.132330890308,345.943290328466,257.036904141519,330.007937242175,242.466939594575,281.590966927857,263.664028780573,280.762778446525,277.463978665829,297.415771452812,274.539304799227
"Sym_114475_c0_g3",201.489696824293,257.894053300556,235.999641144193,214.72968441351,170.20534084486,238.693951890985,256.936088914837,226.33623434311,138.835389710335,251.061596306662,209.763374073395,132.093882988848,189.160847701013,234.957385590889,221.437083533505,252.576597237337,219.049969997119,262.799665778233,245.646244878589,217.410834984119,194.391346485421,192.567200053646,179.966445076015,148.222049541132,202.906735622546,198.820681951057,225.957811849061,288.442376575886,240.698845673348,233.193887809609,272.095817432058,307.814892995835,269.402188877542,174.461420938292,169.602909003731,165.34084355161,232.612737582065,188.733423677096,218.371638247774,196.468363453182,203.325411301379,241.443061554168,192.738712226403,244.602838052503
"Sym_114698_c0_g1",302.234545236439,271.007310248042,397.170127779252,251.540487455826,362.139023074171,251.596327668876,274.861862560058,285.898401275507,298.238985303682,295.988408277328,309.486945354189,182.899222599943,295.356411322634,335.159800034063,218.08197620724,227.318937513603,316.840135174405,214.389201029611,449.274053133209,301.030386901088,206.932723678029,351.151953039002,322.880974989321,335.969978959899,293.653969142178,350.339731639097,329.805146701445,458.132916322006,359.326257690419,374.663447110847,350.562230911532,455.260980762594,220.065884408402,266.394336922277,235.163697358114,293.693179570576,260.363405031976,282.211978227751,277.524226486448,265.951077357356,263.287048293499,248.441411164433,274.050356446917,223.245724580755
"Sym_114890_c0_g1",83.9540403434553,118.019312527373,115.121776167899,73.6216060846321,65.1850241533508,103.219006223129,83.6536103443656,59.5621669323974,138.835389710335,92.4963775866651,72.2136205826442,101.610679222191,142.700288616553,100.202414443173,77.1674685041003,82.9894533779821,97.7901651772855,117.568271532367,109.894372708842,50.1717311501814,64.7971154951405,56.6374117804842,63.5175688503582,207.510869357585,104.373222618085,102.775294490174,83.6413052459335,148.873484684328,84.6974210530487,77.4514352850995,75.929783733371,122.236196323879,74.3290376541652,68.9017052990616,54.0293453434345,69.5472536841335,118.288559323169,107.133972851998,128.040706624964,98.8876241771005,93.3434209371228,161.579542472312,101.769363136786,121.753800732104
"Sym_114907_c1_g1",201.489696824293,148.616912071507,80.5852433175294,73.6216060846321,112.263097152993,148.377321445747,173.282478570472,71.4746003188769,149.119492651841,126.852174975998,96.2848274435256,132.093882988848,209.072515880067,158.941760840896,130.849185724344,133.504772825449,101.701771784377,159.062955602615,155.144996765425,175.601059025635,125.413771926078,118.938564739017,137.621399175776,98.814699694088,136.167197181142,102.102303787245,126.481973786534,189.245955107197,151.792064839048,100.330043540048,145.602547426353,137.701087713209,113.27875170875,118.034954760231,103.523853547732,108.750641907355,229.29122912281,120.345312509395,162.176679421033,129.272698125791,135.515392504007,147.58284325178,141.750184369095,173.594999244724
"Sym_114907_c2_g1",117.535656480837,126.761483825697,115.121776167899,116.567542967334,148.47699946041,109.670194112074,113.529899753068,119.124333864795,118.267183827322,103.067392167998,130.672265816213,152.416018833286,179.205013611486,134.754971147716,97.2981124616916,147.937721239011,125.171411426925,103.736710175618,142.216247034972,150.515193450544,94.0603289445587,113.274823560968,68.8106995878881,138.340579571723,131.717894618382,125.849261447744,131.144903695715,154.077748449776,128.704364220672,113.55345932043,117.868728868952,127.108696350654,129.832380181948,119.570368805892,108.188257462273,132.006889158419,125.253012544189,125.563236575762,126.192188242506,113.590079313564,114.691019447407,144.083668446647,118.904000807776,116.095078359248
"Sym_114907_c3_g1",75.5586363091097,109.277141229049,92.0974209343193,184.05401521158,133.991438537443,135.474945667856,89.628868226106,142.949200637754,128.551286768829,118.923914039998,154.743472677095,162.577086755505,139.381677253378,155.486505170441,140.91450770314,144.329484135621,113.436591605651,103.736710175618,122.823122439294,41.8097759584845,119.143083329774,215.22216476584,111.155745488127,148.222049541132,128.19553008953,126.906818266632,123.567642593295,195.869563535949,122.709215441315,123.208651794996,128.015247853367,156.131848684054,108.410037451927,139.7226781552,98.9890164085946,124.03331867234,153.646552599116,124.786098948856,135.188311037138,111.629751962035,116.78392126214,151.699519493113,121.604004319568,151.325188616063
"Sym_114907_c3_g2",218.280504892984,236.038625054746,235.999641144193,147.243212169264,184.690901767827,187.084448779421,209.134025860914,166.774067410713,138.835389710335,163.850726010664,137.549753490751,152.416018833286,278.763354506755,234.957385590889,100.653219787957,234.535411720384,164.28747749784,214.389201029611,323.218743261301,250.858655750907,135.864919586585,169.912235341453,179.966445076015,79.0517597552704,204.482530280191,175.073724290559,202.93459542248,313.51746562759,228.070766329595,126.357084123658,227.112916601152,260.572827518842,193.125665520648,163.329669107246,132.417244462806,170.988789312583,281.363910129205,133.667671827778,183.865961775213,142.55936128615,161.990600460388,206.862981126972,152.757890994094,200.245756226564
"Sym_114970_c0_g2",67.1632322747642,65.5662847374295,40.2926216587647,85.8918737654041,83.2919753070594,58.0606910005098,89.628868226106,166.774067410713,30.8523088245189,92.4963775866651,89.407339768988,71.1274754555336,66.3722272635132,65.6498577386308,60.3919318727741,86.5976904813726,70.4089189276455,34.5789033918727,96.9656229783903,75.2575967252721,58.5264268988365,67.964894136581,79.3969610629478,79.0517597552704,65.4418251939323,72.2984298003845,68.3896386679874,91.9419931895798,76.2787014905469,80.5998676137621,76.6062183323319,86.8576091729472,96.7251232355512,92.1248427396924,90.8263095581477,84.165466241945,53.4655716505991,57.2861450690479,53.9767367677905,51.4041394400787,52.7411257312891,58.2509688148589,50.8846815683931,56.2221448657992
"Sym_115069_c1_g1",50.3724242060732,30.5975995441338,28.7804440419748,49.0810707230881,32.5925120766754,25.8047515557821,71.7030945808848,35.7373001594384,51.4205147075314,31.7130437439995,68.7748767453754,71.1274754555336,43.1419477212836,34.5525567045425,43.616395241448,46.9070823440768,23.4696396425485,34.5789033918727,48.4828114891952,25.0858655750907,22.9925248531144,28.3187058902421,58.2244381128284,49.407349847044,45.8834326784653,39.321885356858,38.8577492431747,43.0534547868873,30.3584129678096,28.3358909579632,31.454208851686,33.6838045329234,26.6156379372993,36.0822300730462,26.1724886315918,39.2033882232217,54.644171426464,51.9572013416946,53.85350220896,46.2855069110878,52.0086100961323,46.5184415270604,52.5462221910345,44.7221606887039
"Sym_115147_c3_g1",100.744848412146,69.9373703865914,57.5608880839495,49.0810707230881,68.8064143840925,45.1583152226187,101.579383989587,95.2994670918358,25.7102573537657,73.9971020693321,113.478546629869,60.9664075333145,86.2838954425672,55.2840907272681,70.4572538515698,61.3400307576389,46.939279285097,76.07358746212,61.4115612196472,66.8956415335752,58.5264268988365,39.6461882463389,95.2763532755373,79.0517597552704,77.4920196347413,71.913863684425,79.4640972022922,39.8993555351007,71.0488908532352,58.3509458245465,70.6874155914233,47.6657611314954,74.0044567037103,77.9222628173231,89.1419414778967,83.6117460693006,48.3225908104613,66.0566982869835,66.9163654450006,58.483099320598,62.1591838975908,57.2217997545257,60.7500790153265,61.3332489445082
"Sym_115306_c0_g1",41.9770201717276,26.2265138949718,51.8047992755546,30.67566920193,54.3208534611257,64.5118788894554,41.8268051721828,83.3870337053563,87.4148750028034,71.3543484239988,51.5811575590316,30.4832037666572,46.4605590844592,51.8288350568138,46.9715025677132,39.6906081372958,54.7624924992799,69.1578067837455,64.6437486522602,8.3619551916969,52.2557383025326,56.6374117804842,95.2763532755373,69.1702897858616,53.3916307531232,51.0511518936225,51.1950846278826,38.3223059092074,47.0682957358057,46.3869029756287,38.2185548412959,40.8866306594605,69.784904347797,69.285558810477,55.8432801990894,71.3191582365955,44.2510643120189,60.2836759156841,57.5505389738771,61.0968691226359,49.811063190662,46.9301091511937,57.2193051922135,49.8332647674129
"Sym_116433_c1_g2",50.3724242060732,56.8241134391055,92.0974209343193,73.6216060846321,50.699463230384,58.0606910005098,59.752578817404,119.124333864795,66.8466691197909,108.352899458665,75.652364419913,132.093882988848,96.2397295320941,69.1051134090851,87.232790482896,97.4224017915441,74.320525534737,96.8209294972437,93.7334355457773,41.8097759584845,48.07527923833,84.9561176707263,63.5175688503582,39.5258798776352,88.1518070246878,79.9897521195743,86.3613476929557,82.1642855090413,78.9573849877066,86.0571503167772,75.5915664338905,88.764239618207,66.2145138927935,63.7196828949539,77.6104984669479,73.2018068235864,69.1088050393515,77.8247823515553,77.0215992691075,77.6507445355425,76.6002064192533,69.7776622905907,84.3231865990514,72.1030753960736
"Sym_116556_c1_g3",58.7678282404187,39.3397708424577,23.0243552335798,30.67566920193,57.9422436918674,32.2559394447277,35.8515472904424,47.6497335459179,41.1364117660251,36.9985510346661,30.9486945354189,30.4832037666572,16.5930568158783,41.4630680454511,40.2612879151827,46.9070823440768,43.0276726780056,20.7473420351236,16.1609371630651,58.5336863418783,25.0827543852157,73.6286353146295,79.3969610629478,49.407349847044,30.9597303325402,34.6109504363543,34.1948193339937,26.1790237898289,34.1851036780377,28.3358909579632,45.6593354298667,36.2259784599365,60.3720567846058,42.7996665228154,40.0361335998112,30.4546094954406,19.9290507555339,33.4169179569446,32.4106889724404,32.5632154503888,32.3353330376356,41.5784300374611,38.4231268985825,51.6586590812376
"Sym_117295_c0_g5",75.5586363091097,96.1638842815632,97.8535097427142,128.837810648106,90.5347557685428,109.670194112074,101.579383989587,119.124333864795,174.829750005607,84.5681166506653,106.601058955332,81.2885433777526,112.832786347972,86.3813917613564,167.755366313261,79.3812162745915,89.9669519631026,124.484052210742,126.055309871907,33.4478207667876,112.87239473347,90.6198588487747,89.9832225380075,128.459109602314,100.387389072279,92.1035847722983,102.098736136441,121.432821193785,105.744219959303,103.688371357288,120.912684564277,137.91293554046,106.462551749197,86.1751133127539,99.7664170610182,92.139036728024,111.859833272997,111.685778952446,110.664633829854,103.461721330667,110.609860908676,139.349490769115,104.988598093154,138.364888987908
"Sym_117295_c0_g7",75.5586363091097,96.1638842815632,40.2926216587647,73.6216060846321,72.4278046148342,77.4142546673464,89.628868226106,59.5621669323974,87.4148750028034,76.6398557146654,72.2136205826442,81.2885433777526,69.6908386266889,69.1051134090851,63.7470391990394,64.9482678610294,105.613378391468,62.2420261053709,87.2690606805513,33.4478207667876,71.0678040914444,73.6286353146295,121.742006963187,108.696169663497,74.5258179262345,73.8366942642224,82.4755727686382,78.0639564817187,83.0391884119499,82.2790315223821,86.4145200172663,84.3154352459341,79.5223328614431,79.265750107277,70.3547590443284,74.3092471688751,67.9302052634866,80.3782345542455,76.2821919161241,76.7794879348632,77.4373671451468,83.1568600749222,74.9770205966935,70.8252993763964
"Sym_117309_c3_g2",41.9770201717276,74.3084560357534,23.0243552335798,24.540535361544,68.8064143840925,32.2559394447277,83.6536103443656,59.5621669323974,41.1364117660251,52.8550729066658,37.8261822099565,71.1274754555336,59.7350045371619,82.9261360909021,46.9715025677132,36.0823710339052,54.7624924992799,62.2420261053709,32.3218743261301,83.619551916969,60.6166564309378,73.6286353146295,42.3450459002388,49.407349847044,54.8747316073766,56.6273605750352,59.1609232227334,33.7488619941168,54.4665644422467,63.5983330389841,43.799140282724,44.4880437227291,49.98546637005,58.3457337351385,45.9962052683915,40.8645487411549,37.1794656568294,71.1636026923637,57.4273044150466,71.4430412557025,68.5425344325285,51.8701206407931,57.9462292146191,58.9602363365362
"Sym_117444_c0_g1",176.303484721256,288.49165284469,247.511818760983,312.891825859686,315.060950074529,277.401079224658,179.257736452212,226.33623434311,452.500529426277,282.774640050662,230.395837097008,274.348833899915,272.126131780404,283.330964977249,281.829015406279,288.658968271242,269.900855889308,200.557639672862,219.788745417685,192.324969409029,305.173511686791,334.160729504857,227.604621713784,385.377328806943,296.990946064248,300.153853506383,310.861993945397,230.091540417834,292.23161390442,293.433893031353,254.508517859072,220.957283822888,208.380970192026,265.242776388031,288.286075273721,300.116333573251,258.970514387772,317.73826974344,291.326497075472,313.543469169463,314.772432935948,263.055611821165,314.758101701632,274.356765367845
"Sym_117760_c6_g1",92.3494443778008,34.9686851932957,34.5365328503697,61.3513384038601,50.699463230384,38.7071273336732,41.8268051721828,11.9124333864795,51.4205147075314,55.4978265519991,27.5099506981502,40.6442716888763,29.8675022685809,44.9183237159053,20.1306439575914,64.9482678610294,35.2044594638228,41.4946840702473,29.0896868935171,25.0858655750907,41.8045906420261,50.9736706024358,58.2244381128284,69.1702897858616,47.6446149428912,52.7816994154403,35.263407438181,40.6878803480473,35.9708926761442,42.3988886926561,37.0347942931141,41.5221741412138,40.2480378564039,39.1530581643693,35.1125961344622,40.4215726030394,30.9650304749963,42.1874711748802,50.0332308852122,46.0676927609179,45.1020341075112,67.5134903578576,50.6769889905629,48.3729493163532
"Sym_117960_c0_g2",58.7678282404187,39.3397708424577,46.0487104671596,116.567542967334,43.4566827689005,51.6095031115643,59.752578817404,83.3870337053563,25.7102573537657,44.9268119706659,44.703669884494,30.4832037666572,26.5488909054053,62.1946020681766,33.5510732626523,32.4741339305147,54.7624924992799,41.4946840702473,48.4828114891952,75.2575967252721,37.6241315778235,33.9824470682905,84.6900918004776,59.2888198164528,54.9674254107675,47.8784814369567,43.4235347792477,39.110830722154,40.3078088144027,42.8186796698111,38.2185548412959,36.0141306326854,49.0117235186854,50.6686635068308,51.8267101615679,59.1373144384192,35.0365569734387,55.3988108322769,45.3503176496505,53.473373866692,59.752346810647,42.8134329098609,57.7385366367889,39.7935960413773
