"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B"
"Sym_89663_c0_g1",0,0.8204603,1.064983,0,0,0,0,0,1.964686,0.4857296,0,2.049385,0.6195585,0,3.334108,0,0,0.7702089,1.054715,0.9892766,3.886543
"Sym_89664_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_89667_c0_g1",0,0,0,0,0,0,0,0,0,0.4857296,0,0,0,1.249981,0,0,1.578293,0,0,0,0
"Sym_89669_c0_g1",1.588747,0.8204603,0,3.483727,2.622789,1.266652,0,2.292935,0,0.4857296,0,0,0.6195585,1.249981,2.000465,1.230249,1.578293,0.3851044,0,2.96783,0
"Sym_89690_c0_g1",0,0.8204603,0,1.161242,1.311394,0,0,0,2.947029,0.9714592,3.127451,0,0,1.249981,0.6668216,1.845374,0,1.155313,1.054715,0.9892766,0
"Sym_89690_c0_g4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_89692_c0_g1",4.766242,0.8204603,1.064983,0,1.311394,0,4.63479,0,0.982343,1.457189,3.752941,2.049385,1.858676,2.499962,2.000465,0,1.578293,0.7702089,0,0.9892766,1.943272
"Sym_89701_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0.6195585,0,0,0,0,0,0,0,0
"Sym_89713_c0_g1",0,0,0,0,1.311394,0,0,0,0,0.4857296,0,0,0,0,0,0.6151247,1.578293,0,0,0.9892766,0
"Sym_89719_c0_g1",1.588747,4.922762,0,0,1.311394,3.799957,4.63479,2.292935,3.929372,2.428648,1.876471,0,1.239117,0.6249906,5.334573,2.460499,1.578293,3.46594,0,0,0
"Sym_89720_c0_g1",0,0,0,0,0,0,0,0,0,0.9714592,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_89727_c0_g2",0,0,0,1.161242,1.967092,0,0,0,0,0,0.6254902,0,0,0,0,0,1.578293,0,0,0,0
"Sym_89730_c0_g3",0,0,0,0,0,0,0,0,0.982343,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_89735_c0_g1",12.70998,9.845524,10.64983,8.128697,9.179761,1.266652,20.85656,6.878806,4.911715,5.343026,11.25882,10.24693,16.72808,14.99977,6.001395,18.45374,15.78293,1.925522,5.273577,14.83915,0
"Sym_89737_c0_g2",1.588747,0,0,0,0,0,0,0,0,0,0.6254902,2.049385,1.239117,0.6249906,0.6668216,0,0,0.3851044,1.054715,0,0
"Sym_89737_c0_g3",0,0,0,0,1.311394,0,2.317395,0,1.964686,1.457189,0.6254902,4.098771,0.6195585,0,2.000465,0.6151247,0,0.3851044,0,0.9892766,0
"Sym_89746_c0_g1",1.588747,0.8204603,0,1.161242,0,0,0,0,0.982343,0.9714592,0.6254902,0,0,0,0,0.6151247,0,1.155313,0,0,0
"Sym_89747_c0_g1",0,0,1.064983,0,0.6556972,0,0,0,1.964686,0.4857296,0.6254902,0,0.6195585,2.499962,0,0,1.578293,0,1.054715,0,0
"Sym_89748_c0_g1",0,0.8204603,1.064983,0,0.6556972,1.266652,2.317395,2.292935,0.982343,0,1.25098,0,0.6195585,1.874972,0,0,1.578293,0,0,0,0
"Sym_89749_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_89751_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0.6195585,0,0,0,0,0,0,0,0
"Sym_89756_c0_g1",0,0,0,1.161242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_89758_c0_g1",1.588747,0,0,0,0.6556972,0,1.158698,2.292935,0,0,0,0,0,0,1.333643,0,0,0.3851044,1.054715,1.978553,1.943272
"Sym_89763_c0_g1",19.06497,15.58875,8.519861,9.289939,14.42534,18.99979,31.28484,11.46468,10.80577,10.20032,13.76078,14.3457,11.77161,10.62484,19.33783,10.45712,17.36123,17.3297,12.65659,15.82843,19.43272
"Sym_89767_c0_g1",0,0,0,0,0,0,0,0,0,0,0.6254902,2.049385,1.239117,0,0,0,0,0.7702089,0,0,1.943272
"Sym_89773_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9892766,0
"Sym_89775_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0.6195585,0,0,0,0,0,0,0,0
"Sym_89781_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_89782_c0_g1",0,0,0,0,0.6556972,0,0,0,1.964686,0.9714592,1.25098,0,1.239117,1.249981,0,0.6151247,0,0.3851044,2.109431,1.978553,0
"Sym_89783_c0_g1",0,0,0,0,1.311394,0,0,0,0,0.4857296,0,0,0,0,0,0,1.578293,0,0,0,0
"Sym_89787_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_8978_c0_g2",1.588747,0.8204603,0,1.161242,0,0,0,0,0,0,0,2.049385,0.6195585,0.6249906,0,0.6151247,1.578293,0,2.109431,0,0
"Sym_89794_c0_g1",1.588747,0,0,0,1.311394,0,1.158698,2.292935,0.982343,0.4857296,0.6254902,0,0.6195585,2.499962,0,0.6151247,4.73488,0.3851044,0,0.9892766,3.886543
"Sym_89795_c0_g2",1.588747,0,1.064983,1.161242,0,0,0,0,0,0,0.6254902,2.049385,2.478234,1.249981,0,1.845374,0,0.3851044,1.054715,0,0
"Sym_89804_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,1.249981,0,0.6151247,0,0,0,0,0
"Sym_89813_c0_g1",0,0,0,0,0,0,0,0,0,0.4857296,0,0,0,0,0,0,1.578293,0,0,0,0
"Sym_89815_c0_g1",1.588747,0.8204603,1.064983,1.161242,0.6556972,0,1.158698,0,0.982343,0.9714592,1.876471,2.049385,0.6195585,1.249981,0,0,1.578293,1.155313,0,0.9892766,1.943272
"Sym_89817_c0_g1",0,0,0,0,0,0,1.158698,0,0,0,0,0,0,0,0,0,1.578293,0,0,0,0
"Sym_89818_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0.4857296,0,0,0,0,0,0.6151247,0,0,0,0.9892766,0
"Sym_89818_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_89835_c0_g1",1.588747,2.461381,3.194948,4.64497,0.6556972,0,0,2.292935,0,0.4857296,1.25098,0,0,0.6249906,0.6668216,1.230249,1.578293,1.925522,1.054715,0,0
"Sym_89839_c0_g1",1.588747,0,0,0,0,1.266652,0,0,0.982343,0,0.6254902,0,0.6195585,1.249981,0,0,0,0.7702089,0,0,0
"Sym_89840_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_89845_c1_g1",0,0,0,0,0,0,0,0,0,0,0.6254902,0,0,0,0,0,0,0,0,0,0
"Sym_89856_c0_g1",3.177495,1.640921,5.324913,1.161242,0.6556972,0,0,2.292935,2.947029,1.942918,3.752941,2.049385,0,1.874972,0,0.6151247,6.313173,1.155313,3.164146,0.9892766,0
"Sym_89890_c0_g2",1.588747,1.640921,0,0,0.6556972,1.266652,0,0,0.982343,0,3.752941,0,0.6195585,0.6249906,2.000465,1.230249,0,1.540418,0,0,0
"Sym_89896_c0_g1",0,1.640921,1.064983,0,0.6556972,1.266652,1.158698,0,0,0.4857296,0.6254902,0,0,1.249981,2.000465,0.6151247,1.578293,0,0,1.978553,0
"Sym_89897_c0_g1",0,0,0,0,0,0,1.158698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_89897_c1_g1",6.35499,0,0,1.161242,0.6556972,0,0,2.292935,0,0.9714592,0.6254902,2.049385,0,1.249981,0,0.6151247,0,0,0,0,1.943272
"Sym_89898_c0_g1",0,0,1.064983,0,1.311394,0,1.158698,2.292935,0,0,1.25098,0,0.6195585,1.874972,0,1.230249,1.578293,0.7702089,0,0,0
"Sym_89904_c0_g1",0,0,1.064983,4.64497,0.6556972,0,2.317395,0,0,0.4857296,1.25098,0,0.6195585,3.124953,1.333643,1.230249,0,1.155313,0,1.978553,0
"Sym_89910_c0_g1",3.177495,0,0,0,0,0,0,0,0,0,0,0,0,0.6249906,1.333643,0,0,0.3851044,0,0,0
"Sym_89922_c0_g1",0,0,0,0,1.311394,0,1.158698,0,0,0.4857296,0.6254902,0,0,0,0,0,0,0.7702089,0,0.9892766,0
"Sym_89923_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6249906,0,0,0,0,0,0,0
"Sym_89923_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.578293,0,0,0,0
"Sym_89928_c0_g2",0,0,3.194948,0,1.967092,0,3.476093,0,0.982343,1.457189,1.25098,0,0.6195585,0.6249906,0.6668216,1.845374,1.578293,1.925522,1.054715,1.978553,1.943272
"Sym_89947_c0_g1",0,1.640921,0,0,0,1.266652,1.158698,0,0,1.942918,1.25098,0,0.6195585,0.6249906,0.6668216,0,1.578293,0.7702089,0,0.9892766,3.886543
"Sym_89950_c0_g1",0,0,1.064983,0,0,0,0,0,0.982343,1.942918,0,0,0,0,0,1.230249,0,0,1.054715,0,0
"Sym_89950_c0_g2",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,0,0.6151247,0,0,0,0,0
"Sym_89973_c0_g3",0,0,0,0,1.311394,0,0,2.292935,0,0.4857296,1.25098,0,0.6195585,3.124953,0,0,1.578293,0.7702089,0,1.978553,0
"Sym_90061_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90113_c0_g1",4.766242,0,0,0,1.311394,0,1.158698,2.292935,0,0.4857296,0.6254902,0,0.6195585,1.249981,0,0.6151247,0,0.3851044,2.109431,1.978553,0
"Sym_90114_c0_g6",0,0.8204603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90142_c1_g1",0,2.461381,1.064983,0,1.311394,0,0,0,1.964686,1.942918,0.6254902,2.049385,1.239117,1.874972,1.333643,0.6151247,1.578293,0,3.164146,0.9892766,0
"Sym_90147_c0_g2",1.588747,1.640921,1.064983,0,0.6556972,1.266652,0,2.292935,0,0.9714592,0.6254902,0,1.239117,1.874972,0,0.6151247,0,0,0,0,0
"Sym_90212_c0_g2",0,0,0,0,0.6556972,1.266652,0,0,0.982343,0,0,0,1.239117,1.249981,0.6668216,0,0,0,0,0,1.943272
"Sym_90248_c0_g2",0,0,0,0,0.6556972,0,1.158698,0,0,0,0,0,0,0.6249906,0,0,0,0,0,0,0
"Sym_90254_c0_g1",14.29873,6.563683,6.389896,6.967454,11.80255,7.599915,3.476093,6.878806,8.841087,9.228863,4.378431,12.29631,7.434703,6.249906,10.66915,9.841995,6.313173,15.40418,3.164146,2.96783,13.6029
"Sym_90318_c0_g1",17.47622,9.025064,3.194948,8.128697,13.76964,12.66652,12.74567,4.585871,19.64686,12.62897,5.629412,10.24693,8.054261,6.249906,15.3369,6.766371,11.04805,12.70845,10.54715,13.84987,9.716358
"Sym_90433_c0_g1",1.588747,0.8204603,0,1.161242,0,0,0,2.292935,0,0,0,2.049385,1.239117,0,0,0.6151247,1.578293,0.7702089,1.054715,0,0
"Sym_90442_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0.6254902,0,0,0,0,0.6151247,0,0.3851044,0,0,0
"Sym_90444_c0_g1",0,0,0,0,0,0,0,0,0,0,0.6254902,0,0,0,0.6668216,0,0,0.3851044,0,0,0
"Sym_90446_c0_g1",1.588747,0,0,0,0,0,0,0,0,0.4857296,1.25098,0,0,0,0,0,0,0,0,0,0
"Sym_90469_c0_g1",1.588747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,1.054715,0.9892766,0
"Sym_90484_c0_g2",0,0,0,0,0,0,0,0,0,0,0.6254902,0,0,0.6249906,0,0,0,0,0,0,0
"Sym_90485_c1_g1",0,0,0,0,0,0,0,0,0,0,0,0,0.6195585,0,0,0.6151247,0,0,0,0,0
"Sym_90487_c0_g1",0,0.8204603,1.064983,1.161242,1.967092,0,0,0,0.982343,0,0,0,1.239117,0,0.6668216,0.6151247,1.578293,0.3851044,1.054715,0.9892766,0
"Sym_90496_c0_g2",0,0,0,0,0,0,0,0,0,0,0.6254902,0,0,0,0,0,0,0,0,0.9892766,0
"Sym_90497_c0_g1",0,0,0,0,0.6556972,1.266652,0,0,0,0,0,0,0,1.249981,0,0.6151247,0,1.540418,0,0,0
"Sym_90497_c0_g2",0,0,0,0,0,0,0,0,0.982343,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90499_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90500_c0_g1",1.588747,0,1.064983,0,0,0,2.317395,0,0,0,1.25098,0,1.239117,0,0,0,0,0,1.054715,0,0
"Sym_90501_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_90503_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90504_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,1.239117,0,0,0,0,0,0,0,0
"Sym_90519_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0.6195585,0,0,0,0,0,0,0,0
"Sym_90522_c0_g1",1.588747,1.640921,1.064983,0,0,1.266652,0,0,0,0,0,0,0.6195585,0.6249906,0.6668216,2.460499,0,1.540418,0,1.978553,0
"Sym_90537_c0_g1",4.766242,0,3.194948,0,1.967092,0,1.158698,2.292935,0,2.428648,2.501961,0,0.6195585,0,1.333643,0.6151247,0,0.7702089,0,0.9892766,1.943272
"Sym_90538_c0_g1",6.35499,3.281841,4.259931,5.806212,1.967092,3.799957,2.317395,4.585871,5.894058,8.257403,6.880392,2.049385,8.054261,6.874896,6.001395,7.996621,3.156587,5.391462,11.60187,7.914213,7.773086
"Sym_90543_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90550_c0_g1",0,0,0,0,0,0,0,0,0,0.4857296,0,0,0,0,0,0,0,0,1.054715,0,0
"Sym_90560_c0_g1",0,0,1.064983,0,0.6556972,0,0,0,0,0.4857296,0,0,0,0.6249906,0,0.6151247,0,0,0,0,0
"Sym_90563_c0_g1",3.177495,0.8204603,1.064983,1.161242,3.278486,3.799957,5.793488,0,6.876401,4.857296,1.25098,10.24693,2.478234,2.499962,6.001395,1.230249,4.73488,4.621253,2.109431,4.946383,0
"Sym_90566_c0_g1",0,0.8204603,0,0,0,0,0,0,0,0,0.6254902,0,0,1.249981,0,0,0,0.3851044,0,0,1.943272
"Sym_90579_c0_g1",0,1.640921,0,1.161242,0,0,0,0,0,0,0.6254902,0,0,1.249981,0,0,0,1.925522,1.054715,2.96783,0
"Sym_90582_c0_g3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90588_c0_g1",0,1.640921,2.129965,0,0,2.533305,1.158698,2.292935,0,1.457189,1.25098,0,4.33691,1.249981,0.6668216,0.6151247,0,1.155313,1.054715,0,0
"Sym_90591_c0_g2",1.588747,0.8204603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_90604_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7702089,2.109431,0,0
"Sym_90606_c0_g1",0,0,0,0,0,0,0,0,0,0.4857296,0,0,0,0,0,0,0,0,0,0,0
"Sym_90611_c0_g1",0,0,1.064983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_90612_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_90613_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6668216,0,0,0,0,0,0
"Sym_90613_c0_g2",6.35499,0.8204603,1.064983,1.161242,3.278486,1.266652,0,0,1.964686,0.4857296,3.752941,2.049385,0.6195585,1.249981,0,1.230249,4.73488,0.7702089,1.054715,2.96783,1.943272
"Sym_90614_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90614_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90617_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054715,0,0
"Sym_90622_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9892766,0
"Sym_90624_c0_g3",3.177495,4.922762,1.064983,0,0.6556972,0,0,0,2.947029,0.4857296,1.876471,0,0.6195585,3.124953,3.334108,1.845374,0,1.540418,1.054715,0.9892766,0
"Sym_90626_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054715,0,0
"Sym_90627_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90632_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_90633_c0_g2",0,0,0,0,0,0,1.158698,0,0,0,0,0,0.6195585,0.6249906,0.6668216,0,0,0,0,0,0
"Sym_90640_c0_g1",0,1.640921,0,3.483727,0.6556972,2.533305,2.317395,4.585871,0.982343,2.914378,1.25098,4.098771,1.239117,0.6249906,2.667287,2.460499,1.578293,1.925522,1.054715,0.9892766,0
"Sym_90640_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.943272
"Sym_90646_c0_g1",3.177495,3.281841,4.259931,3.483727,5.245578,1.266652,2.317395,2.292935,3.929372,1.942918,3.127451,4.098771,1.858676,4.374934,4.00093,3.690748,1.578293,1.925522,4.218862,4.946383,3.886543
"Sym_90647_c0_g1",1.588747,0,1.064983,1.161242,0.6556972,0,0,0,0,0.4857296,0,0,0.6195585,0,0,0.6151247,0,1.155313,0,0,0
"Sym_90648_c0_g1",0,0,0,0,0,0,0,0,0.982343,0,0,0,0,0,0.6668216,0,0,0,0,0,0
"Sym_90650_c0_g1",3.177495,0,0,1.161242,3.934183,0,0,0,0.982343,0.9714592,1.876471,2.049385,1.239117,0.6249906,2.000465,1.845374,0,3.080836,0,0.9892766,1.943272
"Sym_90652_c0_g1",0,1.640921,2.129965,2.322485,0.6556972,1.266652,2.317395,0,0,0,1.876471,0,2.478234,0,1.333643,1.230249,3.156587,1.925522,0,0.9892766,1.943272
"Sym_90654_c0_g1",7.943737,4.102302,5.324913,5.806212,2.622789,1.266652,1.158698,2.292935,5.894058,2.914378,2.501961,4.098771,5.576027,3.749943,6.001395,0.6151247,4.73488,3.46594,2.109431,2.96783,11.65963
"Sym_90657_c0_g1",1.588747,0.8204603,0,0,1.967092,0,0,0,0,0.9714592,0.6254902,0,0.6195585,0.6249906,0.6668216,1.230249,1.578293,1.155313,1.054715,0,0
"Sym_90658_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6249906,0,0,0,0,0,0,0
"Sym_90658_c0_g2",0,0,0,0,0.6556972,0,0,0,0,0.9714592,0,0,0,0.6249906,0,0,0,0,0,0,0
"Sym_90660_c0_g1",0,0,0,2.322485,0,0,1.158698,0,0,0.4857296,1.25098,0,0.6195585,0.6249906,2.000465,0,3.156587,1.155313,3.164146,0.9892766,1.943272
"Sym_90663_c0_g1",0,0,0,1.161242,0.6556972,3.799957,0,0,0,1.457189,1.25098,4.098771,0,1.249981,0.6668216,1.230249,0,1.925522,2.109431,0.9892766,0
"Sym_90664_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6151247,0,0,0,0,0
"Sym_90667_c0_g1",0,1.640921,0,2.322485,0.6556972,1.266652,1.158698,0,0.982343,0.4857296,1.25098,0,0,0,1.333643,1.230249,0,0.3851044,1.054715,0,0
"Sym_90668_c0_g1",1.588747,0,1.064983,0,0,0,0,2.292935,0,0,0,0,0,0,0,0,0,0.3851044,0,0,1.943272
"Sym_90669_c0_g1",0,0,0,0,0,0,1.158698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90670_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90671_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_90672_c0_g1",1.588747,0,0,0,0,0,1.158698,2.292935,1.964686,0,0,4.098771,0.6195585,0,2.000465,0,3.156587,0.7702089,0,0,3.886543
"Sym_90673_c0_g2",1.588747,6.563683,2.129965,0,1.967092,2.533305,8.110883,0,5.894058,3.400107,4.378431,2.049385,3.097793,6.249906,6.668216,5.536122,11.04805,4.236149,6.328293,7.914213,1.943272
"Sym_90675_c0_g1",0,0,0,0,0,2.533305,1.158698,0,0,0,0.6254902,0,0.6195585,0,0,0.6151247,1.578293,0,0,2.96783,0
"Sym_90677_c0_g1",0,0.8204603,0,0,0,1.266652,0,0,0.982343,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90680_c0_g1",1.588747,3.281841,1.064983,9.289939,1.311394,3.799957,4.63479,4.585871,1.964686,2.914378,1.25098,4.098771,4.33691,2.499962,1.333643,0.6151247,1.578293,2.695731,4.218862,0,0
"Sym_90681_c0_g1",0,0.8204603,0,0,0,0,1.158698,2.292935,0,0.9714592,1.25098,2.049385,0.6195585,0,1.333643,0.6151247,0,1.540418,2.109431,0,0
"Sym_90685_c0_g1",3.177495,0.8204603,2.129965,1.161242,1.311394,0,1.158698,0,0,0.9714592,1.876471,0,1.239117,1.874972,1.333643,0.6151247,0,0.7702089,1.054715,0.9892766,1.943272
"Sym_90686_c0_g1",0,0.8204603,0,0,1.311394,1.266652,1.158698,0,0.982343,0.9714592,1.25098,0,0,0,0.6668216,1.230249,0,1.155313,2.109431,0,0
"Sym_90691_c0_g1",0,0.8204603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90692_c0_g1",0,2.461381,0,0,0.6556972,1.266652,0,0,0.982343,0.4857296,0.6254902,0,0.6195585,0,1.333643,1.230249,1.578293,1.155313,2.109431,0,0
"Sym_90692_c0_g2",0,0,0,0,0,0,1.158698,2.292935,0,0,0,4.098771,0,0,0,0,0,0.7702089,0,0,0
"Sym_90693_c0_g1",0,0.8204603,1.064983,0,0,1.266652,1.158698,0,0,0.4857296,1.876471,0,0,0,0,0,0,0.7702089,0,0.9892766,0
"Sym_90698_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_90699_c0_g1",1.588747,1.640921,2.129965,1.161242,0,2.533305,2.317395,0,0.982343,1.457189,0,2.049385,0,0,0,1.230249,0,2.310627,0,1.978553,0
"Sym_90700_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6249906,0,0,1.578293,0,0,0,0
"Sym_90704_c0_g1",0,0.8204603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90711_c1_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90712_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6668216,0,0,0,0,0,0
"Sym_90712_c0_g2",1.588747,0,0,0,0,1.266652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90714_c0_g1",4.766242,0,0,1.161242,1.311394,0,1.158698,2.292935,0.982343,0.4857296,1.876471,0,0.6195585,1.874972,0,0.6151247,3.156587,1.155313,1.054715,0,0
"Sym_90719_c0_g1",1.588747,0,1.064983,0,0.6556972,0,0,0,0.982343,0,0,0,0.6195585,0,0,1.230249,3.156587,0,0,0,0
"Sym_90793_c0_g1",0,1.640921,0,0,2.622789,0,0,0,0.982343,0.9714592,1.25098,0,2.478234,0.6249906,0,3.690748,1.578293,1.925522,2.109431,0,0
"Sym_90807_c0_g1",0,0,0,1.161242,2.622789,1.266652,2.317395,2.292935,3.929372,0.4857296,1.25098,2.049385,0.6195585,1.874972,2.000465,0.6151247,1.578293,1.155313,0,1.978553,1.943272
"Sym_90811_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,0,0.6151247,0,0.3851044,0,0,0
"Sym_90828_c0_g1",0,0,2.129965,1.161242,0,0,1.158698,0,0.982343,0,1.25098,4.098771,1.239117,0,0,0,0,0.3851044,1.054715,0,0
"Sym_90829_c0_g1",1.588747,0.8204603,1.064983,0,0,0,0,0,0,0,0,0,0.6195585,0,0,1.230249,0,0,1.054715,0,0
"Sym_90837_c0_g1",3.177495,1.640921,1.064983,0,0,0,0,0,0,0.4857296,0,0,0,0.6249906,0.6668216,0,0,0.3851044,0,0,0
"Sym_90845_c0_g1",0,0,0,1.161242,1.311394,1.266652,0,0,0,0.4857296,0,0,0.6195585,0.6249906,0,0.6151247,0,0,1.054715,0,0
"Sym_90845_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90864_c0_g1",0,0,3.194948,0,0,0,0,0,0,0.4857296,0,0,1.858676,0,0,0,1.578293,0,0,1.978553,0
"Sym_90874_c0_g1",0,0,0,0,0.6556972,0,0,0,0,0,0,0,0,0,0,0,0,0.3851044,0,0,0
"Sym_90884_c0_g1",1.588747,2.461381,0,1.161242,0.6556972,2.533305,0,4.585871,0.982343,1.457189,1.876471,0,1.239117,3.749943,0,0.6151247,0,1.540418,0,6.924936,1.943272
"Sym_90890_c0_g1",1.588747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9892766,0
"Sym_90901_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90905_c0_g1",0,0,0,0,0,0,0,0,0.982343,0.4857296,0,0,0,1.874972,0,0.6151247,1.578293,0,0,0,0
"Sym_90921_c0_g1",1.588747,0,0,0,3.278486,0,0,0,0.982343,0.4857296,0,0,0,1.249981,0.6668216,0,0,1.155313,0,1.978553,0
"Sym_90952_c0_g1",0,0,0,0,0,0,0,0,1.964686,0,0,0,0,0,0,0,0,0,0,0,0
"Sym_90972_c0_g1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6151247,0,0,0,0,0
"Sym_90985_c0_g1",0,0,0,1.161242,0,0,0,0,0,0,0,0,0.6195585,0,0,0,0,0,0,0,0
"Sym_90986_c0_g1",6.35499,0.8204603,0,1.161242,0.6556972,1.266652,1.158698,0,0,1.942918,0.6254902,2.049385,0,0,1.333643,0.6151247,3.156587,1.155313,0,0.9892766,0
"Sym_90989_c0_g1",0,0,0,0,0,0,0,0,0,0,0.6254902,0,0,0,0.6668216,0,0,0,0,0,0
"Sym_9098_c0_g1",0,0,0,0,0,0,1.158698,0,0.982343,0,0,0,0.6195585,0,0,0.6151247,0,0,0,0,0
"Sym_90992_c0_g2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6249906,0,0,0,0,0,0,0
"Sym_90993_c1_g1",3.177495,0.8204603,0,1.161242,0.6556972,0,0,0,0,0.4857296,0.6254902,0,1.239117,1.249981,0,0,1.578293,0,0,0,0
"Sym_91000_c0_g1",1.588747,0,0,2.322485,0.6556972,0,0,2.292935,0,0,0.6254902,0,2.478234,1.249981,2.000465,0.6151247,0,0.3851044,0,0.9892766,0
