"","OC4_F_B.host","OC4_F_B.sym","OC5_H_B.host","OC5_H_B.sym","OC9_C_B.host","OC9_C_B.sym","OD4_C_B.host","OD4_C_B.sym","OD5_F_B.host","OD5_F_B.sym","OD6_H_B.host","OD6_H_B.sym","OE10_F_W.host","OE11_C_W.host","OE3_H_W.host","OF7_C_B.host","OF7_C_B.sym","OF8_F_B.host","OF8_F_B.sym","OF9_H_B.host","OF9_H_B.sym","OH1_C_W.host","OH11_F_W.host","OH15_H_W.host","OI1_C_B.host","OI1_C_B.sym","OI2_F_B.host","OI2_F_B.sym","OI3_H_B.host","OI3_H_B.sym","OJ13_C_B.host","OJ13_C_B.sym","OJ14_F_B.host","OJ14_F_B.sym","OJ15_H_B.host","OJ15_H_B.sym","OM1_C_B.host","OM1_C_B.sym","OM2_F_B.host","OM2_F_B.sym","OM3_H_B.host","OM3_H_B.sym","ON4_C_W.host","ON5_F_W.host","ON6_H_W.host","OQ1_C_W.host","OQ11_H_W.host","OQ4_F_W.host","OR7_C_B.host","OR7_C_B.sym","OR8_F_B.host","OR8_F_B.sym","OR9_H_B.host","OR9_H_B.sym"
"ORTHOMCL4732",59.7957097844237,11.0110465122852,44.7664104747896,5.92183908258608,26.3378434685186,4.72090889099754,29.4783981603148,6.56142108821994,35.6315031522245,10.7975817326306,47.2722311252356,30.5852388633252,24.2709782457185,32.1842682968976,27.9494255097669,55.7283022306582,12.790642732259,35.4247211018179,9.46112576634874,25.2063265889894,12.2979366436395,22.3241241873286,25.7173114398974,28.7656002306069,36.7875676707798,13.9379008219245,25.7544559834596,6.53137741664735,50.6112177341826,5.35246248635207,31.1736955044832,7.84351975139696,34.0525795230639,13.0384482748256,36.2218234059855,2.10965578423614,26.9067550352631,9.7932594481108,56.3611585509138,6.49040123228002,29.5464588475814,6.1090700979251,32.5854700358006,36.0212509891463,27.9017926836839,19.2837787929183,25.8926154566169,27.3936615789283,37.0691086342713,22.8094685809559,44.6324448611169,16.3305649756195,38.1753389124769,9.63814047551699
"ORTHOMCL1751",68.167109154243,14.6813953497135,13.4299231424369,0,64.5904256489861,4.72090889099754,45.8552860271563,6.56142108821994,73.5304655959543,16.1963725989459,22.897486951286,7.64630971583131,179.513650421163,61.8928236478801,70.8373370678575,15.1986278810886,10.2325141858072,97.9010474086603,4.73056288317437,26.3878731478483,24.5958732872791,81.6425113136587,158.322198551868,49.2652233834532,67.2324512603906,9.75653057534716,105.593269532184,13.0627548332947,32.2071385581162,5.35246248635207,50.9170359906559,13.7261595649447,107.920482796172,14.9010837426578,15.2512940656781,0,38.3869705169754,27.4211264547102,28.1805792754569,9.73560184842004,13.9524944558023,6.1090700979251,40.7318375447507,85.4140269666877,18.6011951224559,48.2094469822957,43.3031672291696,75.7261564337042,109.781590955342,16.2924775578257,38.951951878793,13.6088041463496,12.7251129708256,0
"ORTHOMCL4684",15.5468845439501,3.67034883742839,29.0981668086132,7.8957854434481,35.1171246246914,9.44181778199508,36.8479977003935,3.28071054410997,19.4353653557588,0,34.7155447325949,15.2926194316626,11.9065176299751,25.3760576956308,26.0218789228864,34.1969127324493,2.55812854645179,21.8989184993056,4.73056288317437,24.4186288830835,2.45958732872791,21.0484599480526,19.287983579923,31.4107128954903,19.789174333247,6.96895041096225,17.660198388658,3.26568870832367,28.5263227229029,5.35246248635207,38.1011833943684,5.88263981354772,19.6457189556138,5.58790640349669,21.9237352194123,8.43862313694457,35.5169166465473,5.87595566886648,15.4538660542828,3.24520061614001,19.6976392317209,2.03635669930837,13.0341880143202,20.739508145266,10.3339972902533,26.170842647532,18.749824985826,15.1137443194087,33.5047712655914,6.51699102313027,16.6357294482345,5.44352165853984,26.6070543935445,0
"ORTHOMCL1092.1",5.38161388059813,0,6.71496157121844,5.92183908258608,3.76254906693123,7.08136333649631,11.4638215067891,6.56142108821994,18.1396743320416,8.99798477719215,6.64765750198625,0,9.15885971536546,8.66499531070321,10.6015062278426,10.1324185873924,7.67438563935537,18.0344034700164,0,9.84622132382399,4.91917465745582,8.92964967493142,11.2513237549551,7.60469891153976,10.6557092563638,4.18137024657735,12.8772279917298,1.63284435416184,7.36163167042656,0,9.35210865134496,5.88263981354772,11.7874313733683,3.72527093566446,15.2512940656781,4.21931156847229,11.4802154817123,9.7932594481108,10.9086113324349,9.73560184842004,7.38661471189534,4.07271339861673,9.36832263529266,13.9173015185338,12.4007967483039,8.95318301099778,8.03563927963972,9.60352503629097,14.9702169484557,3.25849551156513,14.2012324558099,2.72176082926992,15.0387698746121,0
"ORTHOMCL5264",35.2794687728099,0,15.6682436661764,1.97394636086203,28.8462095131394,11.8022722274938,39.3045308804197,13.1228421764399,37.5750396878004,14.3967756435074,45.794973902572,15.2926194316626,28.8504081034012,24.1382012226732,27.9494255097669,17.7317325279367,2.55812854645179,35.4247211018179,14.1916886495231,31.9017570891897,12.2979366436395,21.0484599480526,20.0916495624198,27.7736829812756,27.4003952306497,9.75653057534716,33.4807927784974,6.53137741664735,36.8081583521328,5.35246248635207,34.2910650549315,19.6087993784924,58.1513281086167,7.45054187132892,22.8769410985172,10.5482789211807,37.3107003155649,5.87595566886648,37.2710887191527,0,19.6976392317209,14.2544968951586,13.0341880143202,27.0159382418597,25.8349932256332,28.2369618039161,24.999766647768,45.0263632849052,22.0988916858156,3.25849551156513,19.8817254381339,2.72176082926992,10.4114560670392,9.63814047551699
"ORTHOMCL789.1",7.17548517413084,3.67034883742839,14.5490834043066,9.86973180431013,14.4231047565697,9.44181778199508,4.91306636005246,3.28071054410997,10.0416054338087,5.39879086631529,27.3292586192768,3.82315485791566,4.57942985768273,15.47320591197,28.9131988032072,8.86586626396835,5.11625709290358,9.01720173500819,0,17.3293495299302,14.7575239723674,11.4809781534833,5.62566187747755,44.9669153030177,20.2965890597406,12.5441107397321,5.88673279621933,0,22.0848950112797,5.35246248635207,18.7042173026899,11.7652796270954,13.6210318092255,13.0384482748256,16.204499944783,8.43862313694457,15.7852962873544,11.751911337733,12.7267132211741,6.49040123228002,22.159844135686,14.2544968951586,9.77564101074017,6.27643009659367,19.6345948514812,12.3967149383046,30.3568595008611,19.2070500725819,14.2573494747197,6.51699102313027,16.2299799494971,10.8870433170797,11.5682845189324,9.63814047551699
"ORTHOMCL9023",1.79387129353271,29.3627906994271,4.47664104747896,23.6873563303443,6.27091511155204,23.6045444549877,5.73191075339454,22.9649738087698,0.647845511858628,25.194357376138,5.90902889065445,3.82315485791566,1.37382895730482,6.80821060126681,4.81886646720119,2.5331046468481,46.0463138361322,4.50860086750409,14.1916886495231,9.05852361791807,12.2979366436395,8.92964967493142,0.803665982496793,6.28214257909806,5.07414726493514,15.331690904117,4.04712879740079,29.3911983749131,0.92020395880332,26.7623124317604,6.92748788988516,52.9437583219295,1.83360043585728,44.7032512279735,2.85961763731464,18.9869020581253,6.45762120846315,58.7595566886648,0.909050944369577,32.4520061614001,1.64146993597674,5.09089174827091,5.29513888081759,2.04666198801967,12.4007967483039,17.2176596365342,8.03563927963972,3.14869673321015,6.41580726362388,16.2924775578257,2.02874749368713,40.8264124390488,3.47048535567972,0
"ORTHOMCL7274",2.39182839137695,3.67034883742839,1.11916026186974,3.94789272172405,0.627091511155204,18.8836355639902,1.63768878668415,62.3335003380895,3.56315031522245,7.19838782175372,1.47725722266361,11.469464573747,5.95325881498755,8.04606707422441,3.37320652704083,8.86586626396835,5.11625709290358,5.15268670571896,9.46112576634874,1.9692442647648,17.2171113010954,2.55132847855183,8.03665982496793,1.98383449866255,3.29819572220784,19.5130611506943,3.31128719787337,4.89853306248551,2.76061187640996,21.4098499454083,4.15649273393109,17.6479194406432,4.19108671053094,3.72527093566446,0,8.43862313694457,2.15254040282105,35.2557340131989,6.36335661058704,3.24520061614001,1.64146993597674,5.09089174827091,2.85122862813255,3.27465918083148,1.03339972902533,4.82094469822957,1.78569761769771,6.45482830308082,4.27720484241592,91.2378743238238,6.89774147853625,19.0523258048894,2.31365690378648,4.8190702377585
"ORTHOMCL109.1",87.3017362852585,11.0110465122852,116.392667234453,19.7394636086203,86.5386285394182,14.1627266729926,72.8771510074449,22.9649738087698,62.5170918943576,12.597178688069,115.226063367762,26.7620840054096,47.1681275341321,56.9413977560497,96.859215990744,87.3921103162594,12.790642732259,86.9515881590075,4.73056288317437,120.123900150653,41.8129845883744,63.7832119637959,116.531567462035,158.706759893004,93.3643096748065,8.36274049315471,106.329111131712,26.1255096665894,151.833653202548,5.35246248635207,73.4313716327826,7.84351975139696,99.5383093751097,18.6263546783223,127.729587800054,33.7544925477783,73.1863736959157,19.5865188962216,58.1792604396529,35.6972067775401,86.9979066067674,32.5817071889338,51.3221153063859,66.0389601467682,87.8389769671529,66.1158130042913,129.01665287866,94.7757716696257,82.6926269533745,22.8094685809559,103.871871676781,19.0523258048894,76.3506778249539,57.828842853102
"ORTHOMCL298.1",1.19591419568847,7.34069767485677,2.23832052373948,15.7915708868962,1.25418302231041,7.08136333649631,2.45653318002623,16.4035527205499,0,14.3967756435074,0.738628611331806,7.64630971583131,0.457942985768273,3.094641182394,1.44565994016036,0,10.2325141858072,0.64408583821487,4.73056288317437,0.39384885295296,0,2.55132847855183,1.60733196499359,2.64511266488339,4.05931781194811,5.5751603287698,1.83960399881854,11.4299104791329,4.6010197940166,5.35246248635207,3.81011833943684,11.7652796270954,0.785828758224551,11.1758128069934,0.953205879104881,12.6579347054169,3.58756733803508,5.87595566886648,2.72715283310873,6.49040123228002,2.46220490396511,7.12724844757928,2.85122862813255,0.54577653013858,0,2.0661191563841,1.33927321327329,0.944609019963046,7.84154221109586,6.51699102313027,1.62299799494971,8.16528248780975,3.47048535567972,19.276280951034
"ORTHOMCL8994",2.98978548922118,3.67034883742839,6.71496157121844,5.92183908258608,14.4231047565697,7.08136333649631,5.73191075339454,16.4035527205499,0.647845511858628,1.79959695543843,3.69314305665903,11.469464573747,0.457942985768273,1.2378564729576,4.81886646720119,5.0662092936962,0,3.22042919107435,0,2.36309311771776,4.91917465745582,2.55132847855183,2.41099794749038,3.30639083110424,5.83526935467541,26.4820115616566,2.94336639810966,16.3284435416184,11.9626514644432,48.1721623771686,5.88836470640238,15.6870395027939,2.35748627467365,1.86263546783223,6.67244115373417,6.32896735270843,11.1214587479088,15.6692151169773,9.99956038806535,3.24520061614001,4.92440980793023,3.05453504896255,13.8488247652152,3.68399157843541,20.6679945805066,13.7741277092274,5.80351725751757,2.83382705988914,3.56433736867994,26.0679640925211,0.811498997474853,2.72176082926992,8.09779916325268,57.828842853102
"ORTHOMCL234.1",5.97957097844237,11.0110465122852,6.71496157121844,17.7655172477582,5.64382360039684,11.8022722274938,8.18844393342077,3.28071054410997,4.85884133893971,10.7975817326306,5.90902889065445,30.5852388633252,3.20560090037791,8.04606707422441,7.22829970080179,6.33276161712025,2.55812854645179,3.22042919107435,23.6528144158718,12.9970121474477,19.6766986298233,7.6539854356555,1.60733196499359,7.93533799465018,5.83526935467541,12.5441107397321,5.15089119669191,1.63284435416184,6.44142771162324,16.0573874590562,2.07824636696555,15.6870395027939,6.02468714638822,13.0384482748256,10.4852646701537,16.8772462738891,4.66383753944561,13.7105632273551,3.63620377747831,12.98080246456,5.7451447759186,22.399923692392,5.29513888081759,5.73065356645509,12.4007967483039,9.64188939645915,7.58921487521529,2.83382705988914,7.84154221109586,9.7754865346954,5.68049298232397,13.6088041463496,12.7251129708256,14.4572107132755
"ORTHOMCL3578.1",6.5775280762866,11.0110465122852,4.47664104747896,11.8436781651722,3.76254906693123,4.72090889099754,12.2826659001312,3.28071054410997,12.9569102371726,10.7975817326306,4.43177166799084,19.1157742895783,9.61680270113374,4.95142589183041,5.30075311392131,5.0662092936962,7.67438563935537,12.8817167642974,4.73056288317437,11.0277678826829,4.91917465745582,8.29181755529346,11.2513237549551,6.94342074531891,10.1482945298703,18.1192710685019,11.0376239929112,6.53137741664735,7.36163167042656,0,6.23473910089664,5.88263981354772,17.0262897615319,7.45054187132892,5.71923527462929,6.32896735270843,8.6101616112842,1.95865188962216,16.3629169986524,12.98080246456,9.84881961586046,11.199961846196,7.33173075805513,14.7359663137417,7.2337981031773,11.0193021673819,10.2677613017619,7.39943732304386,9.26727715856783,9.7754865346954,3.65174548863684,13.6088041463496,11.5682845189324,9.63814047551699
"ORTHOMCL3305.1",52.6202246102928,7.34069767485677,8.95328209495792,17.7655172477582,19.4398368458113,16.5231811184914,18.8334210468678,9.84213163232992,63.1649374062162,1.79959695543843,7.38628611331806,15.2926194316626,52.2055003775831,24.1382012226732,6.26452640736155,0,10.2325141858072,7.08494422036357,9.46112576634874,1.9692442647648,4.91917465745582,11.4809781534833,50.630956897298,11.9030069919753,11.1631239828573,6.96895041096225,32.74495117897,13.0627548332947,6.44142771162324,5.35246248635207,23.2070844311153,15.6870395027939,70.9865311596177,5.58790640349669,13.3448823074683,10.5482789211807,9.68643181269472,1.95865188962216,29.9986811641961,0,4.10367483994186,9.16360514688765,9.77564101074017,39.4323543025124,7.2337981031773,20.661191563841,14.2855809415817,61.714455970919,16.3959518959277,19.5509730693908,27.9967154128824,2.72176082926992,2.31365690378648,4.8190702377585
"ORTHOMCL3419.1",7.17548517413084,3.67034883742839,3.35748078560922,5.92183908258608,2.50836604462082,9.44181778199508,0.818844393342077,9.84213163232992,4.85884133893971,21.5951634652612,1.47725722266361,3.82315485791566,1.83177194307309,1.8567847094364,0.481886646720119,1.26655232342405,5.11625709290358,4.50860086750409,4.73056288317437,3.54463967657664,9.83834931491163,0,2.41099794749038,0.991917249331273,1.52224417948054,16.7254809863094,0.735841599527416,6.53137741664735,0,37.4672374044645,1.38549757797703,3.92175987569848,2.61942919408184,9.31317733916115,1.90641175820976,10.5482789211807,1.43502693521403,11.751911337733,5.45430566621746,9.73560184842004,1.64146993597674,17.3090319441211,2.44391025268504,3.13821504829683,1.03339972902533,0.688706385461368,1.33927321327329,4.72304509981523,2.13860242120796,22.8094685809559,6.0862424810614,13.6088041463496,0,4.8190702377585
"ORTHOMCL808.1",0,11.0110465122852,1.11916026186974,11.8436781651722,0,9.44181778199508,3.27537757336831,19.6842632646598,1.61961377964657,8.99798477719215,0,3.82315485791566,0.915885971536546,0,1.92754658688048,0,7.67438563935537,3.22042919107435,23.6528144158718,0.39384885295296,29.5150479447349,1.27566423927592,0.803665982496793,0.991917249331273,2.02965890597405,27.875801643849,1.10376239929112,17.9612878957802,0.92020395880332,16.0573874590562,1.03912318348277,17.6479194406432,2.09554335526547,18.6263546783223,0,18.9869020581253,0.358756733803508,33.2970821235767,1.81810188873915,12.98080246456,0,14.2544968951586,0,1.77377372295038,0,0.688706385461368,0.446424404424429,0.629739346642031,0.712867473735987,22.8094685809559,1.21724849621228,13.6088041463496,0,24.0953511887925
"ORTHOMCL3325",7.77344227197507,11.0110465122852,17.9065641899158,7.8957854434481,10.6605556896385,11.8022722274938,35.2103089137093,29.5263948969897,17.8157515761123,3.59919391087686,16.2498294492997,19.1157742895783,19.2336054022675,16.0921341484488,15.4203726950438,18.9982848513607,7.67438563935537,16.1021459553718,18.9222515326975,16.5416518240243,0,12.7566423927592,8.03665982496793,12.2336460750857,21.8188332392211,8.36274049315471,15.4526735900757,19.594132249942,14.7232633408531,21.4098499454083,16.6259709357244,9.8043996892462,9.95383093751098,5.58790640349669,15.2512940656781,10.5482789211807,13.9915126183368,19.5865188962216,16.3629169986524,9.73560184842004,22.159844135686,10.1817834965418,7.33173075805513,12.4164160606527,16.5343956644053,12.3967149383046,14.2855809415817,10.3906992195935,25.6632290544955,6.51699102313027,13.3897334583351,24.4958474634293,17.3524267783986,19.276280951034
"ORTHOMCL7988",98.662921144299,7.34069767485677,47.0047309985291,9.86973180431013,69.6071577382277,2.36045444549877,45.8552860271563,6.56142108821994,84.8677620534803,8.99798477719215,47.2722311252356,19.1157742895783,68.691447865241,33.4221247698552,33.7320652704083,84.8590056694113,17.9068998251625,112.715021687602,4.73056288317437,37.4156410305312,9.83834931491163,42.0969198961053,57.0602847572723,31.7413519786007,41.1005928459746,11.1503206575396,65.8578231577037,9.79706612497102,33.1273425169195,5.35246248635207,46.0677944677363,7.84351975139696,96.6569372616197,7.45054187132892,56.239146867188,8.43862313694457,44.485834991635,5.87595566886648,112.722317101828,6.49040123228002,56.6307127911976,12.2181401958502,48.4708866782533,105.74420271435,28.9351924127092,38.5675575858366,34.374679140681,116.501779128776,44.1977833716312,3.25849551156513,106.306368669206,8.16528248780975,19.6660836821851,0
"ORTHOMCL297.1",1.79387129353271,7.34069767485677,3.35748078560922,3.94789272172405,0,0,2.45653318002623,6.56142108821994,0.971768267787942,7.19838782175372,3.69314305665903,0,0,0.618928236478801,1.44565994016036,1.26655232342405,20.4650283716143,1.93225751464461,4.73056288317437,1.18154655885888,12.2979366436395,1.27566423927592,0.803665982496793,1.3225563324417,2.79078099571433,12.5441107397321,1.47168319905483,4.89853306248551,1.84040791760664,21.4098499454083,1.03912318348277,13.7261595649447,1.83360043585728,5.58790640349669,2.85961763731464,16.8772462738891,0.717513467607016,19.5865188962216,0.909050944369577,3.24520061614001,1.64146993597674,14.2544968951586,0.407318375447507,1.91021785548503,6.20039837415197,1.37741277092274,0,1.10204385662355,1.42573494747197,3.25849551156513,0.811498997474853,10.8870433170797,1.15682845189324,9.63814047551699
"ORTHOMCL7995",43.6508681426293,0,7.83412183308818,3.94789272172405,14.4231047565697,11.8022722274938,36.0291533070514,9.84213163232992,97.1768267787942,12.597178688069,16.9884580606315,3.82315485791566,66.4017329363996,21.0435600402792,15.4203726950438,13.9320755576645,7.67438563935537,103.053734114379,4.73056288317437,14.5724075592595,12.2979366436395,23.5997884266045,77.1519343196921,13.8868414906378,40.5931781194811,16.7254809863094,69.9049519551045,3.26568870832367,15.6434672996564,10.7049249727041,21.475212458644,13.7261595649447,50.0310976069631,9.31317733916115,11.4384705492586,10.5482789211807,20.0903770929965,3.91730377924432,41.8163434410006,0,20.5183741997093,6.1090700979251,28.5122862813255,54.0318764837194,16.5343956644053,24.1047234911479,18.749824985826,43.2945800816396,29.2275664231755,3.25849551156513,29.2139639090947,2.72176082926992,9.25462761514592,4.8190702377585
"ORTHOMCL8633",31.6917261857445,11.0110465122852,11.1916026186974,5.92183908258608,8.15218964501766,4.72090889099754,14.7391990801574,3.28071054410997,22.674592915052,7.19838782175372,19.9429725059588,3.82315485791566,21.5233203311088,9.90285178366081,16.8660326352042,11.3989709108164,7.67438563935537,20.6107468228759,4.73056288317437,10.6339190297299,4.91917465745582,5.10265695710367,12.8586557199487,8.59661616087103,12.4316607990911,4.18137024657735,11.7734655924387,3.26568870832367,13.8030593820498,10.7049249727041,21.1288380641497,5.88263981354772,23.3129198273283,3.72527093566446,32.408999889566,4.21931156847229,13.2739991507298,7.83460755848864,39.0891906078918,0,20.5183741997093,11.199961846196,9.77564101074017,27.4252706394636,7.2337981031773,4.82094469822957,12.499883323884,24.5598345190392,4.27720484241592,9.7754865346954,27.9967154128824,8.16528248780975,2.31365690378648,4.8190702377585
"ORTHOMCL8359",12.557099054729,33.0331395368555,1.11916026186974,15.7915708868962,4.38964057808643,14.1627266729926,4.09422196671039,19.6842632646598,11.337296457526,32.3927451978917,1.47725722266361,22.9389291474939,24.7289212314868,4.33249765535161,6.26452640736155,0,7.67438563935537,14.813974278942,14.1916886495231,4.33233738248256,22.1362859585512,5.74048907674163,15.2696536674391,3.30639083110424,7.10380617090919,26.4820115616566,13.9809903910209,11.4299104791329,3.68081583521328,32.1147749181124,5.88836470640238,23.5305592541909,18.0740614391647,18.6263546783223,5.71923527462929,33.7544925477783,4.66383753944561,31.3384302339546,9.99956038806535,12.98080246456,2.46220490396511,40.7271339861673,7.33173075805513,22.7861701332857,6.20039837415197,8.95318301099778,6.69636606636643,15.9009185027113,9.98014463230382,9.7754865346954,6.49199197979883,8.16528248780975,2.31365690378648,33.7334916643095
"ORTHOMCL5364",13.7530132504174,3.67034883742839,11.1916026186974,1.97394636086203,12.5418302231041,0,10.644977113447,3.28071054410997,18.7875198439002,10.7975817326306,8.86354333598167,0,20.6074343595723,12.378564729576,7.71018634752191,12.6655232342405,2.55812854645179,14.1698884407271,0,7.87697705905919,17.2171113010954,15.945802990949,16.8769856324327,9.25789432709188,14.4613197050651,2.7875801643849,18.0281191884217,4.89853306248551,11.0424475056398,10.7049249727041,19.0505916971842,7.84351975139696,17.5501756003483,11.1758128069934,6.67244115373417,10.5482789211807,16.5028097549614,13.7105632273551,12.7267132211741,6.49040123228002,9.02808464787209,2.03635669930837,7.73904913350263,15.2817428438802,10.3339972902533,6.19835746915231,2.23212202212214,11.4927430762171,15.6830844221917,3.25849551156513,10.1437374684357,8.16528248780975,6.94097071135944,0
"ORTHOMCL3353",3.58774258706542,11.0110465122852,4.47664104747896,13.8176245260342,6.27091511155204,4.72090889099754,4.91306636005246,9.84213163232992,6.47845511858628,10.7975817326306,5.17040027932264,11.469464573747,7.32708777229237,11.1407082566184,1.44565994016036,10.1324185873924,23.0231569180661,15.4580601171569,0,5.90773279429439,9.83834931491163,12.7566423927592,12.0549897374519,13.5562024075274,3.80561044870135,6.96895041096225,2.94336639810966,9.79706612497102,1.84040791760664,10.7049249727041,3.81011833943684,15.6870395027939,2.09554335526547,5.58790640349669,0.953205879104881,4.21931156847229,5.02259427324911,23.5038226754659,4.54525472184789,9.73560184842004,2.46220490396511,12.2181401958502,7.33173075805513,5.59420943392044,9.30059756122796,2.0661191563841,1.78569761769771,0.157434836660508,10.6930121060398,9.7754865346954,8.52073947348596,8.16528248780975,8.09779916325268,0
"ORTHOMCL1402.1",4.78365678275389,18.3517441871419,4.47664104747896,23.6873563303443,14.4231047565697,54.2904522464717,15.5580434734995,68.8949214263094,7.77414614230354,34.1923421533302,5.90902889065445,30.5852388633252,10.9906316584386,8.04606707422441,8.67395964096215,13.9320755576645,2.55812854645179,14.1698884407271,56.7667545980924,10.240070176777,36.8938099309186,13.3944745123971,12.0549897374519,13.225563324417,10.1482945298703,47.3888627945433,12.1413863922024,22.8598209582657,13.8030593820498,42.8196998908166,9.69848304583922,72.5525577004219,11.2635455345519,70.7801477776247,5.71923527462929,18.9869020581253,10.4039452803017,41.1316896820654,6.36335661058704,12.98080246456,10.6695545838488,11.199961846196,5.29513888081759,6.00354183152438,10.3339972902533,8.95318301099778,7.58921487521529,6.1399586297598,9.26727715856783,55.3944236966073,5.27474348358655,32.661129951239,12.7251129708256,19.276280951034
"ORTHOMCL5474",0,11.0110465122852,2.23832052373948,13.8176245260342,3.13545755577602,23.6045444549877,2.45653318002623,16.4035527205499,1.61961377964657,28.7935512870149,1.47725722266361,3.82315485791566,2.74765791460964,3.094641182394,1.92754658688048,2.5331046468481,12.790642732259,0.64408583821487,9.46112576634874,3.15079082362368,14.7575239723674,1.91349635891388,0,1.65319541555212,3.29819572220784,13.9379008219245,1.10376239929112,24.4926653124276,1.84040791760664,21.4098499454083,1.03912318348277,15.6870395027939,0.523885838816367,26.0768965496512,0,16.8772462738891,2.15254040282105,23.5038226754659,1.81810188873915,12.98080246456,0.820734967988371,14.2544968951586,1.62927350179003,0.81866479520787,0,4.13223831276821,0.446424404424429,1.41691352994457,8.55440968483185,22.8094685809559,1.21724849621228,24.4958474634293,3.47048535567972,28.914421426551
"ORTHOMCL8604",7.17548517413084,0,5.5958013093487,11.8436781651722,8.77928115617286,7.08136333649631,23.7464874069202,16.4035527205499,21.702824647264,12.597178688069,13.2953150039725,22.9389291474939,12.3644606157434,8.66499531070321,24.5762189827261,20.2648371747848,0,12.2376309260825,9.46112576634874,16.5416518240243,9.83834931491163,9.56748179456938,5.62566187747755,4.29830808043551,14.4613197050651,6.96895041096225,19.1318815877128,11.4299104791329,12.8828554232465,16.0573874590562,22.5143356421268,13.7261595649447,21.4793193914711,14.9010837426578,11.4384705492586,16.8772462738891,15.0677828197473,1.95865188962216,7.27240755495662,9.73560184842004,11.4902895518372,12.2181401958502,9.77564101074017,11.5977512654448,17.5677953934306,22.7273107202251,15.1784297504306,13.6968307894642,21.3860242120796,3.25849551156513,10.9552364659105,8.16528248780975,20.8229121340783,14.4572107132755
"ORTHOMCL5084",31.6917261857445,3.67034883742839,19.0257244517856,3.94789272172405,26.3378434685186,4.72090889099754,25.3841761936044,3.28071054410997,32.3922755929314,0,25.8520013966132,0,36.6354388614619,28.4706988780248,20.239239162245,17.7317325279367,5.11625709290358,19.966660984661,4.73056288317437,11.4216167356358,2.45958732872791,19.1349635891388,25.7173114398974,24.7979312332818,16.4909786110392,8.36274049315471,28.3299015818055,6.53137741664735,15.6434672996564,0,21.1288380641497,13.7261595649447,42.1728100247175,13.0384482748256,14.2980881865732,6.32896735270843,34.0818897113333,5.87595566886648,24.5443754979786,6.49040123228002,27.9049889116046,3.05453504896255,28.104967905878,36.0212509891463,26.8683929546585,24.1047234911479,20.0890981990993,44.0817542649422,32.0790363181194,13.0339820462605,25.1564689217204,16.3305649756195,15.0387698746121,19.276280951034
"ORTHOMCL8142",4.18569968490966,7.34069767485677,10.0724423568277,5.92183908258608,6.27091511155204,9.44181778199508,10.644977113447,16.4035527205499,3.56315031522245,21.5951634652612,5.90902889065445,15.2926194316626,3.66354388614619,4.95142589183041,2.4094332336006,5.0662092936962,7.67438563935537,4.50860086750409,23.6528144158718,9.05852361791807,7.37876198618372,3.18916059818979,3.21466392998717,4.62894716354594,9.64087980337676,20.9068512328868,4.7829703969282,14.6955991874565,11.9626514644432,21.4098499454083,9.35210865134496,27.4523191298894,4.7149725493473,9.31317733916115,0.953205879104881,10.5482789211807,5.02259427324911,15.6692151169773,3.63620377747831,6.49040123228002,3.28293987195349,14.2544968951586,8.55368588439765,8.1866479520787,4.13359891610131,9.64188939645915,3.57139523539543,2.67639222322863,10.6930121060398,32.5849551156513,3.65174548863684,13.6088041463496,0,0
"ORTHOMCL7535",35.8774258706542,14.6813953497135,35.8131283798317,7.8957854434481,22.5752944015874,0,8.18844393342077,3.28071054410997,19.4353653557588,8.99798477719215,19.9429725059588,3.82315485791566,27.9345221318647,14.8542776754912,18.3116925753645,41.7962266729936,2.55812854645179,18.6784893082312,14.1916886495231,22.4493846183187,9.83834931491163,20.4106278284147,24.1099794749038,30.0881565630486,17.2521007007795,6.96895041096225,12.5093071919661,8.16422177080918,22.0848950112797,10.7049249727041,20.7824636696555,7.84351975139696,33.2667507648393,7.45054187132892,29.5493822522513,14.767590489653,24.3954578986386,7.83460755848864,39.0891906078918,16.2260030807001,28.725723879593,16.2908535944669,29.3269230322205,32.8830359408494,35.1355907868612,20.661191563841,24.1069178389191,25.0321390290207,23.5246266332876,9.7754865346954,24.3449699242456,8.16528248780975,18.5092552302918,14.4572107132755
"ORTHOMCL3435",14.3509703482617,14.6813953497135,5.5958013093487,5.92183908258608,10.0334641784833,9.44181778199508,2.45653318002623,3.28071054410997,1.61961377964657,12.597178688069,8.12491472464987,7.64630971583131,4.12148687191446,3.094641182394,4.81886646720119,10.1324185873924,12.790642732259,5.79677254393383,14.1916886495231,7.08927935315327,4.91917465745582,13.3944745123971,4.01832991248397,6.94342074531891,11.6705387093508,13.9379008219245,6.99049519551045,8.16422177080918,12.8828554232465,0,14.5477245687588,17.6479194406432,15.716575164491,18.6263546783223,7.62564703283905,10.5482789211807,19.0141068915859,19.5865188962216,29.9986811641961,9.73560184842004,8.20734967988371,6.1090700979251,2.85122862813255,6.54931836166296,1.03339972902533,2.0661191563841,1.78569761769771,7.39943732304386,9.26727715856783,9.7754865346954,9.33223847096081,8.16528248780975,4.62731380757296,9.63814047551699
